symbol,entry_timeframe,alignment,window_minutes,events,mean_mfe_bps,median_mfe_bps,mean_mae_bps,mean_terminal_return_bps,terminal_win_rate,mean_time_to_mfe_minutes,target_25bps_hit_rate,target_50bps_hit_rate,target_100bps_hit_rate,t50_s25_resolved_target_win_rate,t100_s50_resolved_target_win_rate
ETHUSDT,1h,DAILY_ONLY,30,124,32.12792224324629,21.37492824711873,-32.56863790241282,0.02450475246479919,0.4596774193548387,14.225806451612904,0.4596774193548387,0.24193548387096775,0.056451612903225805,0.31645569620253167,0.17142857142857143
ETHUSDT,1h,FULL_ALIGNMENT,30,52,41.879210872021346,28.15220936461804,-33.81891579299546,5.176874485192237,0.46153846153846156,14.346153846153847,0.6153846153846154,0.3076923076923077,0.11538461538461539,0.3684210526315789,0.29411764705882354
ETHUSDT,1h,DAILY_4H,60,55,62.95649358143488,43.033062455575255,-40.352053979623385,17.301827224886278,0.5272727272727272,25.181818181818183,0.6363636363636364,0.43636363636363634,0.21818181818181817,0.35555555555555557,0.38461538461538464
ETHUSDT,1h,DAILY_4H_1H,60,55,62.95649358143488,43.033062455575255,-40.352053979623385,17.301827224886278,0.5272727272727272,25.181818181818183,0.6363636363636364,0.43636363636363634,0.21818181818181817,0.35555555555555557,0.38461538461538464
ETHUSDT,1h,DAILY_4H_1H_15M,60,54,63.850786909405194,43.35991346563151,-40.55960203176701,17.90121586097338,0.5370370370370371,25.296296296296298,0.6481481481481481,0.4444444444444444,0.2222222222222222,0.36363636363636365,0.38461538461538464
ETHUSDT,1h,DAILY_ONLY,60,124,51.23375140142709,28.11330870677642,-45.88226522046703,2.981410787876698,0.47580645161290325,25.758064516129032,0.5403225806451613,0.3709677419354839,0.14516129032258066,0.3402061855670103,0.2777777777777778
ETHUSDT,1h,FULL_ALIGNMENT,60,52,65.44804701543394,44.05444312293727,-41.95169342951566,17.901217708816183,0.5192307692307693,24.73076923076923,0.6538461538461539,0.46153846153846156,0.23076923076923078,0.36363636363636365,0.38461538461538464
ETHUSDT,1h,DAILY_4H,120,55,95.32964909081824,48.71799498385121,-54.94065332455774,32.617138196382676,0.6,54.236363636363635,0.7272727272727273,0.4727272727272727,0.3090909090909091,0.3617021276595745,0.36363636363636365
ETHUSDT,1h,DAILY_4H_1H,120,55,95.32964909081824,48.71799498385121,-54.94065332455774,32.617138196382676,0.6,54.236363636363635,0.7272727272727273,0.4727272727272727,0.3090909090909091,0.3617021276595745,0.36363636363636365
ETHUSDT,1h,DAILY_4H_1H_15M,120,54,96.82344529859195,49.04615165894688,-54.02400900303864,34.13855592148795,0.6111111111111112,54.888888888888886,0.7407407407407407,0.48148148148148145,0.3148148148148148,0.3695652173913043,0.375
ETHUSDT,1h,DAILY_ONLY,120,124,77.3311089719926,42.789908609778266,-63.48079124978118,13.512527368732398,0.5080645161290323,51.33870967741935,0.6612903225806451,0.4435483870967742,0.23387096774193547,0.32727272727272727,0.2702702702702703
ETHUSDT,1h,FULL_ALIGNMENT,120,52,98.68133440418254,49.04615165894688,-55.93396220737466,34.3651338313361,0.5961538461538461,53.36538461538461,0.75,0.4807692307692308,0.3269230769230769,0.35555555555555557,0.375
ETHUSDT,1h,DAILY_4H,240,55,135.17485819320495,85.92854363213887,-97.97329739702641,18.447960337545137,0.5454545454545454,115.81818181818181,0.9272727272727272,0.6909090909090909,0.45454545454545453,0.3888888888888889,0.38095238095238093
ETHUSDT,1h,DAILY_4H_1H,240,55,135.17485819320495,85.92854363213887,-97.97329739702641,18.447960337545137,0.5454545454545454,115.81818181818181,0.9272727272727272,0.6909090909090909,0.45454545454545453,0.3888888888888889,0.38095238095238093
ETHUSDT,1h,DAILY_4H_1H_15M,240,54,137.40652864361547,86.38531819677885,-88.10336191158214,28.945421148275255,0.5555555555555556,117.61111111111111,0.9444444444444444,0.7037037037037037,0.46296296296296297,0.39622641509433965,0.3902439024390244
ETHUSDT,1h,DAILY_ONLY,240,124,108.59176414962263,68.3367950796554,-92.2336783682936,5.456447638749494,0.46774193548387094,103.76612903225806,0.7983870967741935,0.6048387096774194,0.3467741935483871,0.35,0.2717391304347826
ETHUSDT,1h,FULL_ALIGNMENT,240,52,140.43842101902132,87.48323828115967,-90.68272792498166,29.16595674263135,0.5576923076923077,118.34615384615384,0.9423076923076923,0.7115384615384616,0.4807692307692308,0.39215686274509803,0.3902439024390244
ETHUSDT,1m,DAILY_4H,15,4921,23.287885921326442,13.99757375388333,-21.666692632555762,0.5267176861066432,0.4834383255435887,7.227596017069701,0.3005486689697216,0.11562690510058932,0.029668766510871775,0.2681505034446211,0.2504472271914132
ETHUSDT,1m,DAILY_4H_1H,15,2917,25.902200786692713,15.451740316831941,-23.044636292344837,1.036528904212521,0.4847446006170723,7.2670551936921495,0.3356187864244086,0.14192663695577648,0.03770997600274254,0.2939739413680782,0.2659846547314578
ETHUSDT,1m,DAILY_4H_1H_15M,15,1655,29.229840927151137,17.12756705242624,-24.443980411949035,1.8103844194539425,0.4882175226586103,7.122658610271904,0.3722054380664653,0.17220543806646527,0.04954682779456193,0.32180851063829785,0.29844961240310075
ETHUSDT,1m,DAILY_ONLY,15,8364,22.276074766652066,13.342205847074462,-20.543934792594047,0.3023083120766574,0.48266379722620756,7.198469631755141,0.2868244858919177,0.10868005738880918,0.02582496413199426,0.2710404241219351,0.2421420256111758
ETHUSDT,1m,FULL_ALIGNMENT,15,970,32.574557573308724,18.74975540682278,-25.969107879854363,2.18605603555671,0.4865979381443299,7.041237113402062,0.3979381443298969,0.20412371134020618,0.06597938144329897,0.34782608695652173,0.3409090909090909
ETHUSDT,1m,DAILY_4H,30,4921,34.292179538278546,20.69487903189504,-31.377602146866632,0.632745636624766,0.4822190611664296,14.048160942897786,0.43385490753911804,0.20178825441983336,0.0631985368827474,0.2916221033868093,0.2528041415012942
ETHUSDT,1m,DAILY_4H_1H,30,2917,38.7712182980167,23.08582643484325,-33.32584249698011,1.7026686905835469,0.48303051079876586,14.058621871786082,0.4696606102159753,0.2396297565992458,0.08056222146040452,0.31573033707865167,0.2811296534017972
ETHUSDT,1m,DAILY_4H_1H_15M,30,1655,44.45263996209468,25.23860479695772,-35.25571571475847,2.994163386088803,0.47311178247734137,13.768580060422961,0.5021148036253776,0.283987915407855,0.10453172205438066,0.3426704014939309,0.3215686274509804
ETHUSDT,1m,DAILY_ONLY,30,8364,32.49406437004614,19.750612308205852,-30.12517310086268,0.516503853424681,0.4844571975131516,13.99988043998087,0.41750358680057387,0.19045911047345768,0.05535628885700622,0.29011943539630836,0.24070021881838075
ETHUSDT,1m,FULL_ALIGNMENT,30,970,49.55275332226535,27.617623865942022,-36.73919615194621,4.635514974066747,0.45979381443298967,13.657731958762886,0.5216494845360825,0.31752577319587627,0.12886597938144329,0.35479041916167664,0.36645962732919257
ETHUSDT,1m,DAILY_4H,60,4921,50.075142132396756,30.589386227333204,-46.03026428656386,1.0657499882057677,0.491769965454176,27.947571631782157,0.572444625076204,0.32168258484047957,0.12680349522454787,0.3138198342689121,0.2737457379444715
ETHUSDT,1m,DAILY_4H_1H,60,2917,57.125012842442395,34.80442440340737,-48.30740355726487,2.679275627433855,0.4977716832362016,28.13301336990058,0.6088447034624614,0.36750085704490915,0.155296537538567,0.3379369874838153,0.30477634571645185
ETHUSDT,1m,DAILY_4H_1H_15M,60,1655,65.80233379404943,36.71706263498997,-50.867032057519815,4.979629826616842,0.486404833836858,27.708157099697885,0.6247734138972809,0.4042296072507553,0.19093655589123867,0.352112676056338,0.33533653846153844
ETHUSDT,1m,DAILY_ONLY,60,8364,47.032277852713975,29.53875815084661,-44.29152347885116,0.6265795468192858,0.4954567192730751,27.76183644189383,0.5540411286465806,0.30762792922046867,0.1133428981348637,0.31218805345355016,0.2637904468412943
ETHUSDT,1m,FULL_ALIGNMENT,60,970,73.31192789110655,42.087181272980615,-52.091675141815756,7.20295306322234,0.4865979381443299,27.108247422680414,0.6453608247422681,0.44123711340206184,0.22577319587628866,0.35872235872235875,0.3754863813229572
ETHUSDT,1m,DAILY_4H,120,4921,73.23596703515628,44.43071788119646,-66.53581987914127,0.2830798045677517,0.4940052834789677,54.91465149359886,0.6901036374720585,0.4623044096728307,0.22170290591343222,0.33788706739526414,0.3036248752909877
ETHUSDT,1m,DAILY_4H_1H,120,2917,83.68702884560237,51.004144086708166,-69.7757811843977,2.595808567548513,0.497086047308879,55.2958519026397,0.7250599931436408,0.5111415838189921,0.2547137470003428,0.3598200899550225,0.3237639553429027
ETHUSDT,1m,DAILY_4H_1H_15M,120,1655,96.90241276890238,53.99335013780204,-74.16573947606008,5.82825162881717,0.4851963746223565,54.33051359516616,0.7359516616314199,0.5238670694864048,0.29667673716012083,0.3575197889182058,0.3451015004413063
ETHUSDT,1m,DAILY_ONLY,120,8364,68.94291236458223,43.525255212744085,-64.03007476635469,1.029524100099962,0.499402199904352,55.14598278335725,0.676231468197035,0.45241511238641796,0.20827355332376854,0.3377204884667571,0.29708222811671087
ETHUSDT,1m,FULL_ALIGNMENT,120,970,107.58429264124076,59.66802029697904,-75.21901887499723,10.709470883085068,0.48762886597938143,53.452577319587625,0.7556701030927835,0.5618556701030928,0.32989690721649484,0.37320044296788485,0.3762811127379209
ETHUSDT,1m,DAILY_4H,240,4921,107.08044922372063,65.61227823844496,-96.02506957226628,1.6356973055774724,0.48933143669985774,107.42125584230847,0.7880512091038406,0.6010973379394432,0.34505181873602925,0.3471317503677243,0.3271099744245524
ETHUSDT,1m,DAILY_4H_1H,240,2917,122.37967847619676,75.05597394667384,-101.86627782276247,2.875536733032183,0.49160095989029823,106.14192663695577,0.8148782996229003,0.6468974974288653,0.38429893726431263,0.36843946815955214,0.3425164473684211
ETHUSDT,1m,DAILY_4H_1H_15M,240,1655,140.3704391428359,80.36644286879557,-106.43377176058998,7.869578194528109,0.4755287009063444,103.10151057401812,0.8217522658610272,0.6422960725075528,0.42114803625377645,0.3650401482396541,0.3519830028328612
ETHUSDT,1m,DAILY_ONLY,240,8364,99.85108572084003,64.06115365435672,-93.16569381072955,1.9119078422026379,0.4970109995217599,108.59528933524629,0.7784552845528455,0.5887135341941655,0.3285509325681492,0.3457699026703269,0.3199074074074074
ETHUSDT,1m,FULL_ALIGNMENT,240,970,153.0952317136801,85.45748609964599,-105.90977477124528,14.884874993701013,0.5010309278350515,101.09484536082475,0.8371134020618557,0.6762886597938145,0.4484536082474227,0.37777777777777777,0.3803827751196172
ETHUSDT,5m,DAILY_4H,15,997,25.15612905025457,14.255991369345189,-22.220189876322888,0.5838744402376508,0.4844533600802407,7.100300902708124,0.3159478435305918,0.12236710130391174,0.03911735205616851,0.27296587926509186,0.24503311258278146
ETHUSDT,5m,DAILY_4H_1H,15,568,29.54608997288202,16.184099413868445,-24.125698367183293,2.0906355355012627,0.4841549295774648,7.0,0.375,0.1602112676056338,0.051056338028169015,0.3130081300813008,0.2828282828282828
ETHUSDT,5m,DAILY_4H_1H_15M,15,274,31.303582063393264,17.147269108602757,-26.23184463048238,1.9626523728978267,0.48905109489051096,6.916058394160584,0.39416058394160586,0.18248175182481752,0.05474452554744526,0.32061068702290074,0.25925925925925924
ETHUSDT,5m,DAILY_ONLY,15,1685,23.976073767292743,13.942450311481558,-20.85491216907713,0.3495149344627101,0.4878338278931751,7.029673590504451,0.3020771513353116,0.11632047477744807,0.03382789317507418,0.2845394736842105,0.2570093457943925
ETHUSDT,5m,FULL_ALIGNMENT,15,274,31.303582063393264,17.147269108602757,-26.23184463048238,1.9626523728978267,0.48905109489051096,6.916058394160584,0.39416058394160586,0.18248175182481752,0.05474452554744526,0.32061068702290074,0.25925925925925924
ETHUSDT,5m,DAILY_4H,30,997,35.84257269561664,20.72502808067478,-31.547550464118334,0.1621826206268682,0.4633901705115346,13.393179538615847,0.4453360080240722,0.21263791374122368,0.06318956870611836,0.2954954954954955,0.2235294117647059
ETHUSDT,5m,DAILY_4H_1H,30,568,42.16588459819046,24.632178647161496,-34.62563038463215,0.855423011233712,0.4665492957746479,13.036971830985916,0.4982394366197183,0.25880281690140844,0.08450704225352113,0.3237822349570201,0.2682926829268293
ETHUSDT,5m,DAILY_4H_1H_15M,30,274,48.33511482013322,28.350397721571554,-37.53186031924073,3.0521778977114664,0.4489051094890511,13.39051094890511,0.551094890510949,0.29927007299270075,0.0948905109489051,0.34065934065934067,0.25274725274725274
ETHUSDT,5m,DAILY_ONLY,30,1685,34.77257378957453,20.660827644698454,-30.014188118489635,0.9139199379353626,0.47655786350148366,13.528783382789317,0.43857566765578637,0.20771513353115728,0.06112759643916914,0.3103448275862069,0.24556962025316456
ETHUSDT,5m,FULL_ALIGNMENT,30,274,48.33511482013322,28.350397721571554,-37.53186031924073,3.0521778977114664,0.4489051094890511,13.39051094890511,0.551094890510949,0.29927007299270075,0.0948905109489051,0.34065934065934067,0.25274725274725274
ETHUSDT,5m,DAILY_4H,60,997,52.18642243496125,31.28398159765622,-45.264493839994685,0.38513300215073065,0.46940822467402205,26.15245737211635,0.5817452357071213,0.3410230692076229,0.1334002006018054,0.3306878306878307,0.2765432098765432
ETHUSDT,5m,DAILY_4H_1H,60,568,60.057244685020535,35.81694185233797,-49.80593898356559,-0.5432527762021689,0.4507042253521127,25.276408450704224,0.6267605633802817,0.375,0.15492957746478872,0.33043478260869563,0.28793774319066145
ETHUSDT,5m,DAILY_4H_1H_15M,60,274,68.96404131546993,38.997361881421,-54.13938104715852,1.654513578933055,0.41605839416058393,24.222627737226276,0.6605839416058394,0.42700729927007297,0.1678832116788321,0.3562231759656652,0.26618705035971224
ETHUSDT,5m,DAILY_ONLY,60,1685,50.61708796851961,30.930628479695077,-43.06218475296327,1.654900140992585,0.486053412462908,26.437388724035607,0.5756676557863502,0.3293768545994065,0.12344213649851632,0.3362549800796813,0.28328173374613
ETHUSDT,5m,FULL_ALIGNMENT,60,274,68.96404131546993,38.997361881421,-54.13938104715852,1.654513578933055,0.41605839416058393,24.222627737226276,0.6605839416058394,0.42700729927007297,0.1678832116788321,0.3562231759656652,0.26618705035971224
ETHUSDT,5m,DAILY_4H,120,997,72.92944079588258,45.25070605538417,-67.09206158621556,-3.3098581009327925,0.4583751253761284,50.795386158475424,0.6900702106318957,0.46940822467402205,0.2246740220661986,0.3355629877369008,0.2993421052631579
ETHUSDT,5m,DAILY_4H_1H,120,568,83.31484552859617,52.845476359516525,-73.43203705416065,-4.917367265163522,0.4471830985915493,49.75,0.7235915492957746,0.522887323943662,0.2517605633802817,0.3408662900188324,0.3076923076923077
ETHUSDT,5m,DAILY_4H_1H_15M,120,274,96.0552548874551,57.04499576463462,-80.46394932253105,-8.328514021897785,0.4233576642335766,47.64598540145985,0.7445255474452555,0.5474452554744526,0.2591240875912409,0.3436293436293436,0.28061224489795916
ETHUSDT,5m,DAILY_ONLY,120,1685,70.34594663839863,43.49616862572958,-63.72201733089849,-0.256228047676909,0.4682492581602374,51.468842729970326,0.68486646884273,0.45875370919881303,0.21186943620178042,0.3431438127090301,0.2978936810431294
ETHUSDT,5m,FULL_ALIGNMENT,120,274,96.0552548874551,57.04499576463462,-80.46394932253105,-8.328514021897785,0.4233576642335766,47.64598540145985,0.7445255474452555,0.5474452554744526,0.2591240875912409,0.3436293436293436,0.28061224489795916
ETHUSDT,5m,DAILY_4H,240,997,104.9437885083774,63.328817177812354,-94.32896301273446,1.3167016365421353,0.477432296890672,103.679037111334,0.7903711133400201,0.6068204613841525,0.35005015045135407,0.34511434511434513,0.32051282051282054
ETHUSDT,5m,DAILY_4H_1H,240,568,116.49612712172683,70.65920255099334,-102.53554219552741,-1.8691971845454802,0.4630281690140845,100.14084507042253,0.8186619718309859,0.6514084507042254,0.36971830985915494,0.35062611806797855,0.32978723404255317
ETHUSDT,5m,DAILY_4H_1H_15M,240,274,131.35973152837556,76.26242840230834,-111.9468550978037,-2.1189588019033145,0.4562043795620438,95.71897810218978,0.8357664233576643,0.6605839416058394,0.38321167883211676,0.35185185185185186,0.3162393162393162
ETHUSDT,5m,DAILY_ONLY,240,1685,101.50615726577513,63.5361133425838,-91.12865030516033,4.811200876223825,0.49317507418397627,106.32166172106825,0.7875370919881306,0.6053412462908012,0.34362017804154305,0.3496287128712871,0.3198473282442748
ETHUSDT,5m,FULL_ALIGNMENT,240,274,131.35973152837556,76.26242840230834,-111.9468550978037,-2.1189588019033145,0.4562043795620438,95.71897810218978,0.8357664233576643,0.6605839416058394,0.38321167883211676,0.35185185185185186,0.3162393162393162
SOLUSDT,15m,DAILY_4H,15,287,34.0783601106656,18.86347559537871,-27.829930285899895,2.753964796207022,0.49825783972125437,6.735191637630662,0.4250871080139373,0.23344947735191637,0.059233449477351915,0.35,0.2982456140350877
SOLUSDT,15m,DAILY_4H_1H,15,145,40.73818961336983,27.760152284264095,-30.608133621455643,2.468344199603944,0.5241379310344828,7.144827586206897,0.5379310344827586,0.2827586206896552,0.06206896551724138,0.3695652173913043,0.2647058823529412
SOLUSDT,15m,DAILY_4H_1H_15M,15,145,40.73818961336983,27.760152284264095,-30.608133621455643,2.468344199603944,0.5241379310344828,7.144827586206897,0.5379310344827586,0.2827586206896552,0.06206896551724138,0.3695652173913043,0.2647058823529412
SOLUSDT,15m,DAILY_ONLY,15,541,29.491365540673772,17.202354006338183,-26.751428026904364,-0.023645428044390272,0.4731977818853974,6.482439926062846,0.3789279112754159,0.18114602587800369,0.04805914972273567,0.3054545454545455,0.27956989247311825
SOLUSDT,15m,FULL_ALIGNMENT,15,136,41.00723071397822,29.2070484581497,-30.663037665484413,3.0752858367113154,0.5294117647058824,7.3088235294117645,0.5441176470588235,0.27941176470588236,0.0661764705882353,0.37209302325581395,0.28125
SOLUSDT,15m,DAILY_4H,30,287,50.733776420525096,31.469631805307596,-38.44090572153181,5.828975860887629,0.4634146341463415,13.72822299651568,0.5574912891986062,0.3519163763066202,0.1254355400696864,0.3427230046948357,0.3541666666666667
SOLUSDT,15m,DAILY_4H_1H,30,145,57.79518691197195,41.90751445086516,-43.91733228189347,4.6518944713416674,0.4896551724137931,13.862068965517242,0.6482758620689655,0.42758620689655175,0.15172413793103448,0.3826086956521739,0.3389830508474576
SOLUSDT,15m,DAILY_4H_1H_15M,30,145,57.79518691197195,41.90751445086516,-43.91733228189347,4.6518944713416674,0.4896551724137931,13.862068965517242,0.6482758620689655,0.42758620689655175,0.15172413793103448,0.3826086956521739,0.3389830508474576
SOLUSDT,15m,DAILY_ONLY,30,541,42.92593663252695,27.40334765219732,-37.43092885684115,0.4471490115287336,0.4491682070240296,13.279112754158964,0.5286506469500925,0.2846580406654344,0.09057301293900184,0.30238726790450926,0.2781065088757396
SOLUSDT,15m,FULL_ALIGNMENT,30,136,58.90496831478342,42.401052483197475,-44.04685867842005,5.747956971626402,0.5,14.264705882352942,0.6544117647058824,0.4338235294117647,0.16176470588235295,0.3888888888888889,0.35714285714285715
SOLUSDT,15m,DAILY_4H,60,287,67.53745440909557,44.205000690702434,-56.37101114062196,0.3940942900978463,0.4808362369337979,25.317073170731707,0.6376306620209059,0.46689895470383275,0.21254355400696864,0.3466135458167331,0.35668789808917195
SOLUSDT,15m,DAILY_4H_1H,60,145,74.67909401929121,54.180519640438796,-62.10983877652045,-1.0662437725329517,0.47586206896551725,22.882758620689657,0.696551724137931,0.5241379310344828,0.2413793103448276,0.3953488372093023,0.36666666666666664
SOLUSDT,15m,DAILY_4H_1H_15M,60,145,74.67909401929121,54.180519640438796,-62.10983877652045,-1.0662437725329517,0.47586206896551725,22.882758620689657,0.696551724137931,0.5241379310344828,0.2413793103448276,0.3953488372093023,0.36666666666666664
SOLUSDT,15m,DAILY_ONLY,60,541,58.886520754504964,39.5427421094241,-53.601580498596945,-0.3175790194600295,0.4805914972273567,25.68761552680222,0.6303142329020333,0.40850277264325324,0.16820702402957485,0.3304535637149028,0.304029304029304
SOLUSDT,15m,FULL_ALIGNMENT,60,136,76.14960545793222,54.37538942458464,-61.322410755612204,0.36391986328687703,0.4852941176470588,23.227941176470587,0.7058823529411765,0.5294117647058824,0.25,0.39669421487603307,0.3764705882352941
SOLUSDT,15m,DAILY_4H,120,287,90.3499117102539,61.64631935210885,-82.06932556519115,5.825133631927153,0.4912891986062718,52.12543554006969,0.710801393728223,0.5714285714285714,0.3205574912891986,0.3553113553113553,0.35071090047393366
SOLUSDT,15m,DAILY_4H_1H,120,145,100.34867373088295,69.55657682275351,-91.29018148294182,5.034094090382549,0.4896551724137931,51.36551724137931,0.7655172413793103,0.6275862068965518,0.36551724137931035,0.4028776978417266,0.391304347826087
SOLUSDT,15m,DAILY_4H_1H_15M,120,145,100.34867373088295,69.55657682275351,-91.29018148294182,5.034094090382549,0.4896551724137931,51.36551724137931,0.7655172413793103,0.6275862068965518,0.36551724137931035,0.4028776978417266,0.391304347826087
SOLUSDT,15m,DAILY_ONLY,120,541,80.37428083068589,54.06704313348554,-78.19638710672949,0.603443725739567,0.48428835489833644,51.7634011090573,0.7060998151571165,0.5286506469500925,0.27726432532347506,0.33783783783783783,0.316622691292876
SOLUSDT,15m,FULL_ALIGNMENT,120,136,103.05973443171628,72.04989400522832,-90.12647817540825,8.464585778221972,0.49264705882352944,51.669117647058826,0.7720588235294118,0.6323529411764706,0.38235294117647056,0.40458015267175573,0.4036697247706422
SOLUSDT,15m,DAILY_4H,240,287,131.53526279328773,89.46572580645018,-112.41456880015085,7.539464868619157,0.519163763066202,108.88153310104529,0.7874564459930313,0.6794425087108014,0.47735191637630664,0.3607142857142857,0.3888888888888889
SOLUSDT,15m,DAILY_4H_1H,240,145,148.70409495314198,107.09662233729489,-121.96648551753493,5.004291291359477,0.503448275862069,109.79310344827586,0.8275862068965517,0.7241379310344828,0.5310344827586206,0.40425531914893614,0.417910447761194
SOLUSDT,15m,DAILY_4H_1H_15M,240,145,148.70409495314198,107.09662233729489,-121.96648551753493,5.004291291359477,0.503448275862069,109.79310344827586,0.8275862068965517,0.7241379310344828,0.5310344827586206,0.40425531914893614,0.417910447761194
SOLUSDT,15m,DAILY_ONLY,240,541,117.1861461306104,79.58115183246184,-111.37628146355316,1.4285704478933883,0.5009242144177449,108.21441774491682,0.7874306839186691,0.6524953789279113,0.4232902033271719,0.3408662900188324,0.33763440860215055
SOLUSDT,15m,FULL_ALIGNMENT,240,136,153.20726123074832,108.37535378326102,-120.1525567470971,10.654549489145719,0.5073529411764706,111.66176470588235,0.8382352941176471,0.7352941176470589,0.5367647058823529,0.40601503759398494,0.42063492063492064
SOLUSDT,1h,DAILY_4H,15,61,36.29144525758096,18.74819728872268,-28.01881103428201,5.816874848419372,0.4426229508196721,7.016393442622951,0.4262295081967213,0.21311475409836064,0.06557377049180328,0.2702702702702703,0.3076923076923077
SOLUSDT,1h,DAILY_4H_1H,15,61,36.29144525758096,18.74819728872268,-28.01881103428201,5.816874848419372,0.4426229508196721,7.016393442622951,0.4262295081967213,0.21311475409836064,0.06557377049180328,0.2702702702702703,0.3076923076923077
SOLUSDT,1h,DAILY_4H_1H_15M,15,56,37.8129531192448,22.52638417565178,-28.425390907299622,6.712201142044279,0.44642857142857145,7.339285714285714,0.44642857142857145,0.21428571428571427,0.07142857142857142,0.2647058823529412,0.3333333333333333
SOLUSDT,1h,DAILY_ONLY,15,125,33.99186959555824,20.13963480128833,-28.899871670403257,5.180139705283287,0.504,7.048,0.432,0.256,0.048,0.3048780487804878,0.2222222222222222
SOLUSDT,1h,FULL_ALIGNMENT,15,56,37.8129531192448,22.52638417565178,-28.425390907299622,6.712201142044279,0.44642857142857145,7.339285714285714,0.44642857142857145,0.21428571428571427,0.07142857142857142,0.2647058823529412,0.3333333333333333
SOLUSDT,1h,DAILY_4H,30,61,46.299560722436055,25.542784163474774,-36.61965435838752,3.552726902378124,0.45901639344262296,12.60655737704918,0.5409836065573771,0.2786885245901639,0.09836065573770492,0.24,0.3333333333333333
SOLUSDT,1h,DAILY_4H_1H,30,61,46.299560722436055,25.542784163474774,-36.61965435838752,3.552726902378124,0.45901639344262296,12.60655737704918,0.5409836065573771,0.2786885245901639,0.09836065573770492,0.24,0.3333333333333333
SOLUSDT,1h,DAILY_4H_1H_15M,30,56,48.24534448598174,27.578760992842398,-37.39618672718431,4.048078504697077,0.44642857142857145,12.732142857142858,0.5714285714285714,0.2857142857142857,0.10714285714285714,0.2391304347826087,0.35294117647058826
SOLUSDT,1h,DAILY_ONLY,30,125,44.41043131980022,25.542784163474774,-37.47486727540407,3.5474765536121726,0.472,13.872,0.52,0.32,0.096,0.3,0.2682926829268293
SOLUSDT,1h,FULL_ALIGNMENT,30,56,48.24534448598174,27.578760992842398,-37.39618672718431,4.048078504697077,0.44642857142857145,12.732142857142858,0.5714285714285714,0.2857142857142857,0.10714285714285714,0.2391304347826087,0.35294117647058826
SOLUSDT,1h,DAILY_4H,60,61,66.16011542605796,35.30733429625954,-54.75994423282807,8.294954152322036,0.45901639344262296,27.18032786885246,0.6885245901639344,0.36065573770491804,0.19672131147540983,0.25,0.3235294117647059
SOLUSDT,1h,DAILY_4H_1H,60,61,66.16011542605796,35.30733429625954,-54.75994423282807,8.294954152322036,0.45901639344262296,27.18032786885246,0.6885245901639344,0.36065573770491804,0.19672131147540983,0.25,0.3235294117647059
SOLUSDT,1h,DAILY_4H_1H_15M,60,56,67.69190870065957,35.746197517734224,-54.85361609677846,10.484461221352825,0.4642857142857143,26.678571428571427,0.6964285714285714,0.35714285714285715,0.17857142857142858,0.23529411764705882,0.3
SOLUSDT,1h,DAILY_ONLY,60,125,61.05040583668262,37.30183400683762,-53.936399772756296,5.004864032246615,0.48,27.656,0.64,0.408,0.192,0.3211009174311927,0.29850746268656714
SOLUSDT,1h,FULL_ALIGNMENT,60,56,67.69190870065957,35.746197517734224,-54.85361609677846,10.484461221352825,0.4642857142857143,26.678571428571427,0.6964285714285714,0.35714285714285715,0.17857142857142858,0.23529411764705882,0.3
SOLUSDT,1h,DAILY_4H,120,61,101.58973238094381,45.53734061931047,-75.72079172180692,19.259934160313353,0.32786885245901637,50.39344262295082,0.7868852459016393,0.4918032786885246,0.26229508196721313,0.26666666666666666,0.3
SOLUSDT,1h,DAILY_4H_1H,120,61,101.58973238094381,45.53734061931047,-75.72079172180692,19.259934160313353,0.32786885245901637,50.39344262295082,0.7868852459016393,0.4918032786885246,0.26229508196721313,0.26666666666666666,0.3
SOLUSDT,1h,DAILY_4H_1H_15M,120,56,104.92900119035902,45.081560785238395,-74.45112511593652,22.217915694068893,0.30357142857142855,49.589285714285715,0.7857142857142857,0.48214285714285715,0.25,0.2545454545454545,0.28888888888888886
SOLUSDT,1h,DAILY_ONLY,120,125,87.76224375536653,50.45683894722597,-76.24058454009399,8.004802076192659,0.44,49.304,0.744,0.512,0.264,0.3220338983050847,0.30434782608695654
SOLUSDT,1h,FULL_ALIGNMENT,120,56,104.92900119035902,45.081560785238395,-74.45112511593652,22.217915694068893,0.30357142857142855,49.589285714285715,0.7857142857142857,0.48214285714285715,0.25,0.2545454545454545,0.28888888888888886
SOLUSDT,1h,DAILY_4H,240,61,142.01680011487215,67.14225765841242,-111.57501757520889,25.72961707159827,0.4918032786885246,118.31147540983606,0.8360655737704918,0.639344262295082,0.3770491803278688,0.26229508196721313,0.2982456140350877
SOLUSDT,1h,DAILY_4H_1H,240,61,142.01680011487215,67.14225765841242,-111.57501757520889,25.72961707159827,0.4918032786885246,118.31147540983606,0.8360655737704918,0.639344262295082,0.3770491803278688,0.26229508196721313,0.2982456140350877
SOLUSDT,1h,DAILY_4H_1H_15M,240,56,146.94357775888406,66.74881376408038,-113.50662113482083,29.903364430088622,0.5,119.46428571428571,0.8392857142857143,0.6428571428571429,0.35714285714285715,0.25,0.28846153846153844
