symbol,entry_timeframe,alignment,window_minutes,events,mean_mfe_bps,median_mfe_bps,q25_mfe_bps,q75_mfe_bps,q90_mfe_bps,mean_mae_bps,median_mae_bps,q10_mae_bps,mean_terminal_return_bps,median_terminal_return_bps,terminal_win_rate,mean_time_to_mfe_minutes,median_time_to_mfe_minutes,mean_mfe_mae_ratio,target_10bps_hit_rate,target_10bps_median_hit_minutes,target_25bps_hit_rate,target_25bps_median_hit_minutes,target_50bps_hit_rate,target_50bps_median_hit_minutes,target_75bps_hit_rate,target_75bps_median_hit_minutes,target_100bps_hit_rate,target_100bps_median_hit_minutes,target_150bps_hit_rate,target_150bps_median_hit_minutes,target_200bps_hit_rate,target_200bps_median_hit_minutes,t25_s25_target_first_rate,t25_s25_stop_first_rate,t25_s25_resolved_target_win_rate,t50_s25_target_first_rate,t50_s25_stop_first_rate,t50_s25_resolved_target_win_rate,t50_s50_target_first_rate,t50_s50_stop_first_rate,t50_s50_resolved_target_win_rate,t100_s50_target_first_rate,t100_s50_stop_first_rate,t100_s50_resolved_target_win_rate,t100_s100_target_first_rate,t100_s100_stop_first_rate,t100_s100_resolved_target_win_rate,ranking_metric,ranking_value
ALL,5m,FULL_ALIGNMENT,15,766,28.735337121236242,16.362319307746674,6.117571206998851,35.04675773151888,64.69782334121987,-25.425205855644368,-16.492825583795945,-56.68943522117886,1.068379549088841,-1.0547780499758908,0.47389033942558745,7.026109660574413,6.0,47.59887754279099,0.6553524804177546,3.0,0.36553524804177545,5.0,0.1566579634464752,6.5,0.08093994778067885,6.5,0.04046997389033943,7.0,0.020887728459530026,8.0,0.010443864229765013,10.5,0.3093994778067885,0.26631853785900783,0.5374149659863946,0.13315926892950392,0.3028720626631854,0.30538922155688625,0.15013054830287206,0.1227154046997389,0.5502392344497608,0.03655352480417755,0.13315926892950392,0.2153846153846154,0.04046997389033943,0.03655352480417755,0.5254237288135594,target_50bps_hit_rate,0.1566579634464752
ALL,5m,DAILY_4H_1H_15M,15,766,28.735337121236242,16.362319307746674,6.117571206998851,35.04675773151888,64.69782334121987,-25.425205855644368,-16.492825583795945,-56.68943522117886,1.068379549088841,-1.0547780499758908,0.47389033942558745,7.026109660574413,6.0,47.59887754279099,0.6553524804177546,3.0,0.36553524804177545,5.0,0.1566579634464752,6.5,0.08093994778067885,6.5,0.04046997389033943,7.0,0.020887728459530026,8.0,0.010443864229765013,10.5,0.3093994778067885,0.26631853785900783,0.5374149659863946,0.13315926892950392,0.3028720626631854,0.30538922155688625,0.15013054830287206,0.1227154046997389,0.5502392344497608,0.03655352480417755,0.13315926892950392,0.2153846153846154,0.04046997389033943,0.03655352480417755,0.5254237288135594,target_50bps_hit_rate,0.1566579634464752
ALL,1m,DAILY_4H_1H_15M,15,4826,26.56416400585609,15.65927850284865,5.9950823516657925,33.45791001884202,61.77423593578424,-24.170932946737796,-15.557453330697356,-53.78629978333271,0.40012868203882895,-0.946319420313535,0.4805221715706589,7.168462494819726,7.0,29.908968997060054,0.6369664318276005,3.0,0.3460422710319105,5.0,0.14711976792374637,8.0,0.07107335267302113,9.0,0.037919602154993785,10.0,0.011811023622047244,11.0,0.0060091172813924575,11.0,0.30915872358060503,0.2801491918773311,0.5246132208157525,0.12453377538334023,0.3139245752175715,0.2840264650283554,0.14214670534604226,0.10422710319104848,0.5769554247266611,0.035640281806879406,0.11065064235391629,0.24362606232294617,0.037919602154993785,0.024865312888520515,0.6039603960396039,target_50bps_hit_rate,0.14711976792374637
ALL,5m,DAILY_4H_1H,15,1650,26.469174916463313,15.270510463101239,5.971405467782853,33.02899252560498,58.48624058988874,-22.834694471055695,-15.050269639615976,-51.484941420108065,1.0496879883182495,-1.2150301465652102,0.47515151515151516,7.004848484848485,6.0,43.807097984296405,0.6406060606060606,3.0,0.33575757575757575,5.0,0.1321212121212121,6.0,0.0703030303030303,7.0,0.038181818181818185,7.0,0.01696969696969697,9.5,0.00787878787878788,11.0,0.2915151515151515,0.25333333333333335,0.5350389321468298,0.11212121212121212,0.28363636363636363,0.2833078101071976,0.1290909090909091,0.1006060606060606,0.5620052770448549,0.03636363636363636,0.10787878787878788,0.25210084033613445,0.038181818181818185,0.02181818181818182,0.6363636363636364,target_50bps_hit_rate,0.1321212121212121
ALL,1m,DAILY_4H_1H,15,8600,23.952027458002288,14.449433369106979,5.662878551638828,30.27976352811379,55.56838757424366,-22.630183518787014,-14.868542484412494,-49.88937241565317,0.07794115346867499,-0.622987188120816,0.48604651162790696,7.272674418604651,7.0,27.92262173631286,0.6158139534883721,3.0,0.31383720930232556,6.0,0.12255813953488372,8.0,0.055232558139534885,9.0,0.029186046511627907,10.0,0.008837209302325582,10.0,0.004069767441860465,11.0,0.28569767441860466,0.2683720930232558,0.5156348373557188,0.1063953488372093,0.2961627906976744,0.26429809358752165,0.11941860465116279,0.09430232558139535,0.558759521218716,0.02767441860465116,0.0986046511627907,0.21915285451197053,0.029186046511627907,0.02116279069767442,0.5796766743648961,target_50bps_hit_rate,0.12255813953488372
ALL,1m,FULL_ALIGNMENT,240,2799,134.37512744225495,78.56559449263001,32.391429723216405,161.86456921830404,313.13359516455506,-102.42327020891715,-72.97931262529201,-233.71194956257477,5.214941065203705,-8.251603954106956,0.46266523758485173,101.61343336906037,88.0,36.54080220742439,0.9146123615576992,5.0,0.8002858163629868,18.0,0.6463022508038585,40.0,0.5173276170060735,59.0,0.4137191854233655,68.0,0.2736691675598428,82.0,0.19506966773847803,94.5,0.5173276170060735,0.4715969989281886,0.523121387283237,0.34798142193640585,0.6230796713111826,0.35835172921265634,0.49874955341193283,0.42908181493390496,0.5375433192144783,0.29403358342265096,0.5476956055734191,0.349320882852292,0.36441586280814575,0.30439442658092175,0.5448717948717948,target_100bps_hit_rate,0.4137191854233655
ALL,15m,DAILY_4H_1H,240,446,120.82898572088331,78.4745568096179,31.031246683412284,165.2868988915568,280.16141536125974,-99.21716652896852,-72.1554206054198,-215.0819226537787,7.0034310803644635,-2.607728249284791,0.4798206278026906,110.45739910313901,107.5,8.578186780773699,0.9035874439461884,4.0,0.7914798206278026,11.0,0.6502242152466368,34.5,0.5089686098654709,56.0,0.4125560538116592,84.5,0.2802690582959641,102.0,0.18834080717488788,122.0,0.531390134529148,0.4484304932735426,0.5423340961098398,0.3744394618834081,0.5896860986547086,0.3883720930232558,0.5112107623318386,0.40582959641255606,0.5574572127139364,0.30269058295964124,0.5448430493273543,0.35714285714285715,0.3632286995515695,0.31614349775784756,0.5346534653465347,target_100bps_hit_rate,0.4125560538116592
ALL,15m,DAILY_4H_1H_15M,240,446,120.82898572088331,78.4745568096179,31.031246683412284,165.2868988915568,280.16141536125974,-99.21716652896852,-72.1554206054198,-215.0819226537787,7.0034310803644635,-2.607728249284791,0.4798206278026906,110.45739910313901,107.5,8.578186780773699,0.9035874439461884,4.0,0.7914798206278026,11.0,0.6502242152466368,34.5,0.5089686098654709,56.0,0.4125560538116592,84.5,0.2802690582959641,102.0,0.18834080717488788,122.0,0.531390134529148,0.4484304932735426,0.5423340961098398,0.3744394618834081,0.5896860986547086,0.3883720930232558,0.5112107623318386,0.40582959641255606,0.5574572127139364,0.30269058295964124,0.5448430493273543,0.35714285714285715,0.3632286995515695,0.31614349775784756,0.5346534653465347,target_100bps_hit_rate,0.4125560538116592
ALL,15m,FULL_ALIGNMENT,240,422,122.15845211943733,78.4745568096179,30.64996422125099,168.67286135177127,284.1837719663894,-98.88082263959384,-72.80120380209308,-212.09254695509307,8.738493977592668,-3.2892363350273124,0.47393364928909953,109.84834123222748,107.0,8.66795538784563,0.9052132701421801,4.0,0.7890995260663507,11.0,0.6516587677725119,33.0,0.509478672985782,53.0,0.4075829383886256,78.0,0.2843601895734597,102.0,0.1943127962085308,120.5,0.5213270142180095,0.45734597156398105,0.5326876513317191,0.36729857819905215,0.5995260663507109,0.3799019607843137,0.5071090047393365,0.41232227488151657,0.5515463917525774,0.2938388625592417,0.5521327014218009,0.3473389355742297,0.35545023696682465,0.3175355450236967,0.528169014084507,target_100bps_hit_rate,0.4075829383886256
ALL,1m,DAILY_4H_1H_15M,240,4826,124.69501950047164,72.70058957558834,29.548180125666402,154.99671024648995,295.0034132642143,-100.9904065941003,-70.85187244867231,-231.36911066953925,1.3052015457135635,-8.698826974588014,0.4579361790302528,103.11956071280564,90.5,36.592072596247846,0.9077911313717364,6.0,0.7836717778698715,20.0,0.6079569001243266,43.0,0.4875673435557397,63.0,0.38955656858682136,76.5,0.260049730625777,95.0,0.1825528387898881,109.0,0.5105677579776212,0.4749274761707418,0.5180824222035324,0.3338168255283879,0.6319933692498964,0.34563398412357865,0.4709904682967261,0.4378367177786987,0.5182398540811674,0.27414007459593864,0.547244094488189,0.3337537840565086,0.3458350600911728,0.3050145047658516,0.5313594396688952,target_100bps_hit_rate,0.38955656858682136
ALL,5m,DAILY_4H_1H_15M,240,766,123.62773412645163,70.95626710096225,29.676110098915686,160.2349705542949,294.3516269229862,-104.69717836658008,-70.96205436801063,-231.49932963422714,-2.6409704927841284,-11.101255604106797,0.4516971279373368,98.7597911227154,77.0,7.200110629710931,0.9073107049608355,5.0,0.7845953002610966,17.0,0.6331592689295039,40.0,0.48825065274151436,62.0,0.3785900783289817,75.5,0.26370757180156656,89.5,0.1906005221932115,97.5,0.4934725848563969,0.489556135770235,0.50199203187251,0.34986945169712796,0.6279373368146214,0.35781041388518026,0.4908616187989556,0.43342036553524804,0.5310734463276836,0.26240208877284593,0.5600522193211488,0.319047619047619,0.3433420365535248,0.30809399477806787,0.5270541082164328,target_100bps_hit_rate,0.3785900783289817
ALL,5m,FULL_ALIGNMENT,240,766,123.62773412645163,70.95626710096225,29.676110098915686,160.2349705542949,294.3516269229862,-104.69717836658008,-70.96205436801063,-231.49932963422714,-2.6409704927841284,-11.101255604106797,0.4516971279373368,98.7597911227154,77.0,7.200110629710931,0.9073107049608355,5.0,0.7845953002610966,17.0,0.6331592689295039,40.0,0.48825065274151436,62.0,0.3785900783289817,75.5,0.26370757180156656,89.5,0.1906005221932115,97.5,0.4934725848563969,0.489556135770235,0.50199203187251,0.34986945169712796,0.6279373368146214,0.35781041388518026,0.4908616187989556,0.43342036553524804,0.5310734463276836,0.26240208877284593,0.5600522193211488,0.319047619047619,0.3433420365535248,0.30809399477806787,0.5270541082164328,target_100bps_hit_rate,0.3785900783289817
ALL,1h,FULL_ALIGNMENT,240,158,125.57595159222598,67.94801580400801,31.191683653090664,158.0834857179769,343.532463503867,-93.06619275772725,-60.69409872895226,-193.60791183603044,21.934956765304285,2.5529632458243245,0.5253164556962026,111.37341772151899,102.5,6.90972451375067,0.9177215189873418,6.0,0.8291139240506329,16.0,0.6075949367088608,40.0,0.4873417721518987,46.0,0.36075949367088606,62.0,0.25949367088607594,77.0,0.18354430379746836,92.0,0.5253164556962026,0.45569620253164556,0.535483870967742,0.2974683544303797,0.6455696202531646,0.31543624161073824,0.43670886075949367,0.44936708860759494,0.4928571428571429,0.25316455696202533,0.5506329113924051,0.31496062992125984,0.34177215189873417,0.2848101265822785,0.5454545454545454,target_100bps_hit_rate,0.36075949367088606
ALL,1h,DAILY_4H,240,168,122.39006122251885,68.17926210274993,30.40571596263586,143.20502228861608,338.4140691575549,-95.40898680432576,-60.69409872895226,-196.82603320400895,16.497276179527535,2.1661127132388547,0.5178571428571429,110.69047619047619,105.0,6.919765516294397,0.9166666666666666,6.0,0.8273809523809523,16.0,0.6071428571428571,42.0,0.4880952380952381,47.0,0.35714285714285715,55.5,0.25,84.0,0.17261904761904762,92.0,0.5238095238095238,0.4583333333333333,0.5333333333333333,0.30357142857142855,0.6428571428571429,0.32075471698113206,0.43452380952380953,0.4523809523809524,0.4899328859060403,0.25,0.5476190476190477,0.31343283582089554,0.3392857142857143,0.2916666666666667,0.5377358490566038,target_100bps_hit_rate,0.35714285714285715
ALL,1h,DAILY_4H_1H,240,168,122.39006122251885,68.17926210274993,30.40571596263586,143.20502228861608,338.4140691575549,-95.40898680432576,-60.69409872895226,-196.82603320400895,16.497276179527535,2.1661127132388547,0.5178571428571429,110.69047619047619,105.0,6.919765516294397,0.9166666666666666,6.0,0.8273809523809523,16.0,0.6071428571428571,42.0,0.4880952380952381,47.0,0.35714285714285715,55.5,0.25,84.0,0.17261904761904762,92.0,0.5238095238095238,0.4583333333333333,0.5333333333333333,0.30357142857142855,0.6428571428571429,0.32075471698113206,0.43452380952380953,0.4523809523809524,0.4899328859060403,0.25,0.5476190476190477,0.31343283582089554,0.3392857142857143,0.2916666666666667,0.5377358490566038,target_100bps_hit_rate,0.35714285714285715
ALL,5m,DAILY_4H_1H,240,1650,110.6748359419023,67.27922500094908,28.49721873076472,139.86445200659227,270.3064651616645,-97.91891277453551,-66.6219880114266,-216.41564160093498,-1.5920692207758669,-8.93411688336565,0.45696969696969697,102.44121212121212,88.0,23.84198894570473,0.9066666666666666,5.0,0.78,21.0,0.6139393939393939,49.0,0.46060606060606063,65.0,0.35515151515151516,80.0,0.23030303030303031,97.0,0.16,115.0,0.4909090909090909,0.4951515151515152,0.49784880147510757,0.33151515151515154,0.6387878787878788,0.34166146158650845,0.4793939393939394,0.4303030303030303,0.5269820119920053,0.25696969696969696,0.54,0.3224334600760456,0.3212121212121212,0.29393939393939394,0.5221674876847291,target_100bps_hit_rate,0.35515151515151516
ALL,1m,DAILY_4H_1H,240,8600,110.58836535549368,66.12637719206282,28.194846821433806,136.73252633799316,261.2412041955375,-97.61936963653693,-66.61787938067488,-219.20786559339388,-1.7870947667572876,-5.8234006562157825,0.4705813953488372,106.13116279069767,95.5,33.9532821712473,0.9036046511627907,6.0,0.7756976744186046,23.0,0.5938372093023255,50.0,0.4543023255813953,70.0,0.3524418604651163,85.0,0.22267441860465118,103.0,0.15267441860465117,118.0,0.5058139534883721,0.4797674418604651,0.5132137800849458,0.3317441860465116,0.63,0.34494015233949943,0.4653488372093023,0.43732558139534883,0.5155223496071106,0.25546511627906976,0.5409302325581395,0.32077675573076364,0.3177906976744186,0.2990697674418605,0.5151743638077285,target_100bps_hit_rate,0.3524418604651163
ALL,1m,FULL_ALIGNMENT,120,2799,92.42754690286708,55.33383559691352,22.402381600212795,116.12002231271234,221.88445322107023,-72.98587082751088,-48.611381325158746,-167.69476081237488,4.235704801480967,-2.7467579250728402,0.48160057163272596,53.11611289746338,48.0,42.52019430582348,0.8749553411932833,5.0,0.7259735619864237,14.0,0.5344765987852804,29.0,0.3865666309396213,37.0,0.2897463379778492,43.0,0.17970703822793854,57.0,0.11825652018578063,62.0,0.5080385852090032,0.45837799214005004,0.5256931608133086,0.32618792425866383,0.5966416577349053,0.3534649632210608,0.4437299035369775,0.3762057877813505,0.5411764705882353,0.22615219721329047,0.44765987852804573,0.3356309650053022,0.2675955698463737,0.20507324044301536,0.5661375661375662,target_100bps_hit_rate,0.2897463379778492
ALL,15m,FULL_ALIGNMENT,120,422,83.53261884267553,54.90638929858905,18.24278522476408,110.53367860957397,198.6581227159934,-74.05236473334243,-54.346634408297675,-159.7203098283002,3.922541655764018,-8.672582878881396,0.4431279620853081,52.208530805687204,42.5,7.268231585079693,0.8601895734597157,4.0,0.7109004739336493,10.0,0.5284360189573459,26.0,0.3933649289099526,32.5,0.2843601895734597,45.0,0.16824644549763032,58.0,0.0971563981042654,61.0,0.504739336492891,0.44075829383886256,0.5338345864661654,0.33649289099526064,0.566350710900474,0.37270341207349084,0.44786729857819907,0.3815165876777251,0.54,0.22985781990521326,0.4786729857819905,0.32441471571906355,0.27014218009478674,0.22274881516587677,0.5480769230769231,target_100bps_hit_rate,0.2843601895734597
ALL,15m,DAILY_4H_1H_15M,120,446,82.11158938697754,54.90638929858905,18.80933347150282,109.57721047423318,196.95809215493853,-73.85554517495133,-53.412631628358966,-162.29711914099443,2.6137877325130394,-7.816708964863417,0.4484304932735426,52.17488789237668,42.0,8.658118250510753,0.8587443946188341,4.0,0.7130044843049327,10.0,0.5291479820627802,26.0,0.38565022421524664,32.5,0.2757847533632287,44.0,0.16367713004484305,58.0,0.09192825112107623,61.0,0.5134529147982063,0.4327354260089686,0.542654028436019,0.3430493273542601,0.5582959641255605,0.3805970149253731,0.45067264573991034,0.37668161434977576,0.5447154471544715,0.2242152466367713,0.47085201793721976,0.3225806451612903,0.2623318385650224,0.2242152466367713,0.5391705069124424,target_100bps_hit_rate,0.2757847533632287
ALL,15m,DAILY_4H_1H,120,446,82.11158938697754,54.90638929858905,18.80933347150282,109.57721047423318,196.95809215493853,-73.85554517495133,-53.412631628358966,-162.29711914099443,2.6137877325130394,-7.816708964863417,0.4484304932735426,52.17488789237668,42.0,8.658118250510753,0.8587443946188341,4.0,0.7130044843049327,10.0,0.5291479820627802,26.0,0.38565022421524664,32.5,0.2757847533632287,44.0,0.16367713004484305,58.0,0.09192825112107623,61.0,0.5134529147982063,0.4327354260089686,0.542654028436019,0.3430493273542601,0.5582959641255605,0.3805970149253731,0.45067264573991034,0.37668161434977576,0.5447154471544715,0.2242152466367713,0.47085201793721976,0.3225806451612903,0.2623318385650224,0.2242152466367713,0.5391705069124424,target_100bps_hit_rate,0.2757847533632287
ALL,1h,FULL_ALIGNMENT,120,158,89.9749235507567,42.68314004782225,18.439275551601632,101.72669354762853,246.03332556727133,-61.31126469920018,-46.75102985028712,-128.76142255009268,19.268198756493735,-6.353269059150568,0.4430379746835443,49.94303797468354,42.0,6.2518804256079425,0.8734177215189873,5.5,0.7088607594936709,11.0,0.4430379746835443,20.0,0.34810126582278483,28.0,0.25949367088607594,36.0,0.18354430379746836,45.0,0.12658227848101267,73.5,0.5,0.44936708860759494,0.5266666666666666,0.26582278481012656,0.6139240506329114,0.302158273381295,0.37341772151898733,0.37341772151898733,0.5,0.2088607594936709,0.4430379746835443,0.32038834951456313,0.25949367088607594,0.15822784810126583,0.6212121212121212,target_100bps_hit_rate,0.25949367088607594
ALL,1m,DAILY_4H_1H_15M,120,4826,85.60525913047947,49.39879049583262,20.519483809109396,103.15752390641808,201.9760470017795,-70.88900380343975,-46.87859285791907,-164.9684472397861,1.8216978043341057,-3.3487562874934262,0.4763779527559055,53.516991297140486,49.0,37.5799904006139,0.8707003729796934,5.0,0.7034811438043929,16.0,0.49668462494819726,30.0,0.3578532946539577,40.0,0.25922088686282635,48.0,0.160588479071695,61.0,0.1013261500207211,66.0,0.4977206796518856,0.46062992125984253,0.5193513513513514,0.30708661417322836,0.5932449233319519,0.3410817031070196,0.4144218814753419,0.37588064649813513,0.5243838489774515,0.20430998756734356,0.4444674678823042,0.3149153625039923,0.24140074595938665,0.20576046415250726,0.5398517145505097,target_100bps_hit_rate,0.25922088686282635
ALL,5m,FULL_ALIGNMENT,120,766,91.14828990192399,52.16107780355195,20.561333217607448,102.74501936470226,216.53851743667963,-74.89729011877982,-52.40316564165681,-167.3954148180834,-5.322783170460087,-7.008019156126699,0.4490861618798956,49.20626631853786,41.0,7.25712133691119,0.8668407310704961,4.0,0.6984334203655352,14.0,0.5143603133159269,27.0,0.3524804177545692,35.5,0.25718015665796345,45.0,0.1671018276762402,54.0,0.10966057441253264,52.5,0.47911227154047,0.47911227154047,0.5,0.32114882506527415,0.5966057441253264,0.34992887624466573,0.42428198433420367,0.3825065274151436,0.5258899676375405,0.2010443864229765,0.47911227154047,0.29558541266794625,0.24281984334203655,0.21279373368146215,0.5329512893982808,target_100bps_hit_rate,0.25718015665796345
ALL,5m,DAILY_4H_1H_15M,120,766,91.14828990192399,52.16107780355195,20.561333217607448,102.74501936470226,216.53851743667963,-74.89729011877982,-52.40316564165681,-167.3954148180834,-5.322783170460087,-7.008019156126699,0.4490861618798956,49.20626631853786,41.0,7.25712133691119,0.8668407310704961,4.0,0.6984334203655352,14.0,0.5143603133159269,27.0,0.3524804177545692,35.5,0.25718015665796345,45.0,0.1671018276762402,54.0,0.10966057441253264,52.5,0.47911227154047,0.47911227154047,0.5,0.32114882506527415,0.5966057441253264,0.34992887624466573,0.42428198433420367,0.3825065274151436,0.5258899676375405,0.2010443864229765,0.47911227154047,0.29558541266794625,0.24281984334203655,0.21279373368146215,0.5329512893982808,target_100bps_hit_rate,0.25718015665796345
ALL,1h,DAILY_4H_1H,120,168,87.93267414929373,42.68314004782225,17.6014194440971,101.63219759100117,243.20895301558124,-61.50803051449735,-46.75102985028712,-143.29352419955242,17.85523048655263,-5.298090108818987,0.4523809523809524,51.351190476190474,42.0,6.200519590456131,0.875,6.0,0.7083333333333334,11.0,0.44642857142857145,25.0,0.35119047619047616,31.0,0.25595238095238093,37.0,0.17261904761904762,45.0,0.11904761904761904,73.5,0.49404761904761907,0.4523809523809524,0.5220125786163522,0.26785714285714285,0.6071428571428571,0.30612244897959184,0.36904761904761907,0.38095238095238093,0.49206349206349204,0.20833333333333334,0.44642857142857145,0.3181818181818182,0.25595238095238093,0.16666666666666666,0.6056338028169014,target_100bps_hit_rate,0.25595238095238093
ALL,1h,DAILY_4H,120,168,87.93267414929373,42.68314004782225,17.6014194440971,101.63219759100117,243.20895301558124,-61.50803051449735,-46.75102985028712,-143.29352419955242,17.85523048655263,-5.298090108818987,0.4523809523809524,51.351190476190474,42.0,6.200519590456131,0.875,6.0,0.7083333333333334,11.0,0.44642857142857145,25.0,0.35119047619047616,31.0,0.25595238095238093,37.0,0.17261904761904762,45.0,0.11904761904761904,73.5,0.49404761904761907,0.4523809523809524,0.5220125786163522,0.26785714285714285,0.6071428571428571,0.30612244897959184,0.36904761904761907,0.38095238095238093,0.49206349206349204,0.20833333333333334,0.44642857142857145,0.3181818181818182,0.25595238095238093,0.16666666666666666,0.6056338028169014,target_100bps_hit_rate,0.25595238095238093
ALL,5m,DAILY_4H_1H,120,1650,78.68472056353278,46.702720708301506,19.098096613721083,96.83122601255923,184.86185677775538,-70.04073728120372,-46.98153501767888,-155.35806199717084,-5.080868968907932,-5.999913129750567,0.4527272727272727,50.98909090909091,43.0,21.560770359219113,0.8612121212121212,5.0,0.6848484848484848,16.0,0.4824242424242424,32.5,0.33151515151515154,42.0,0.2387878787878788,49.0,0.13454545454545455,54.5,0.08242424242424243,57.0,0.47333333333333333,0.4818181818181818,0.49555837563451777,0.3,0.6036363636363636,0.3319919517102616,0.4084848484848485,0.36303030303030304,0.5294579732914375,0.1921212121212121,0.43575757575757573,0.305984555984556,0.22606060606060607,0.19272727272727272,0.5397973950795948,target_100bps_hit_rate,0.2387878787878788
ALL,1m,DAILY_4H_1H,120,8600,75.71758956990257,45.9555641642706,19.47091823821079,92.08199203056822,173.92048873116627,-67.86065667042486,-44.60058799380329,-155.97633840201794,-0.42019058924485136,-2.4008988419244037,0.48069767441860467,54.73139534883721,51.0,33.97351060088287,0.8646511627906976,6.0,0.688953488372093,18.0,0.47093023255813954,35.0,0.31883720930232556,44.0,0.22534883720930232,51.0,0.1291860465116279,62.0,0.07872093023255813,67.0,0.48965116279069765,0.46430232558139534,0.5132862018527548,0.3016279069767442,0.5891860465116279,0.33859809424357135,0.39988372093023256,0.37348837209302327,0.5170651029920312,0.18174418604651163,0.43372093023255814,0.2952956735310788,0.21220930232558138,0.19813953488372094,0.5171436667611221,target_100bps_hit_rate,0.22534883720930232
ALL,1m,FULL_ALIGNMENT,60,2799,64.13927699199091,37.543561659882926,14.959662381751615,78.78663117818152,147.98239462717567,-50.635979799050546,-33.7186897880537,-115.43120715229716,3.1641687804760736,-2.0868671842799724,0.47874240800285817,27.02750982493748,25.0,40.899598764045145,0.8217220435869954,4.0,0.6237942122186495,11.0,0.40514469453376206,19.5,0.2618792425866381,23.0,0.18756698821007503,28.0,0.09717756341550554,33.0,0.0571632725973562,35.0,0.4715969989281886,0.43229724901750627,0.5217391304347826,0.2779564130046445,0.5462665237584852,0.3372345036844387,0.3579849946409432,0.2890317970703823,0.5532854776366648,0.16148624508753126,0.32833154698106465,0.3296863603209336,0.18220793140407288,0.11825652018578063,0.6064209274673008,target_100bps_hit_rate,0.18756698821007503
ALL,1h,DAILY_4H,60,168,59.846657719509324,31.650376268438364,12.880249294736078,77.40609917351927,133.75291766880025,-43.007688600580046,-33.39516376912488,-90.14422050618366,13.351157349632826,-1.244954545410737,0.4880952380952381,25.791666666666668,25.5,14.49609560034951,0.8154761904761905,5.0,0.6011904761904762,9.0,0.35714285714285715,17.0,0.27976190476190477,25.0,0.17857142857142858,28.0,0.08928571428571429,32.0,0.05357142857142857,38.0,0.47023809523809523,0.42857142857142855,0.5231788079470199,0.23809523809523808,0.5595238095238095,0.29850746268656714,0.32142857142857145,0.27380952380952384,0.54,0.15476190476190477,0.30357142857142855,0.33766233766233766,0.17857142857142858,0.07738095238095238,0.6976744186046512,target_100bps_hit_rate,0.17857142857142858
ALL,1h,DAILY_4H_1H,60,168,59.846657719509324,31.650376268438364,12.880249294736078,77.40609917351927,133.75291766880025,-43.007688600580046,-33.39516376912488,-90.14422050618366,13.351157349632826,-1.244954545410737,0.4880952380952381,25.791666666666668,25.5,14.49609560034951,0.8154761904761905,5.0,0.6011904761904762,9.0,0.35714285714285715,17.0,0.27976190476190477,25.0,0.17857142857142858,28.0,0.08928571428571429,32.0,0.05357142857142857,38.0,0.47023809523809523,0.42857142857142855,0.5231788079470199,0.23809523809523808,0.5595238095238095,0.29850746268656714,0.32142857142857145,0.27380952380952384,0.54,0.15476190476190477,0.30357142857142855,0.33766233766233766,0.17857142857142858,0.07738095238095238,0.6976744186046512,target_100bps_hit_rate,0.17857142857142858
ALL,1h,FULL_ALIGNMENT,60,158,61.48578565642376,34.1689437790138,14.667053361080429,77.50399693452592,141.82147575845312,-43.32833134181316,-34.03816870729326,-84.4187642386871,14.681804121486657,-1.244954545410737,0.4873417721518987,25.670886075949365,24.5,15.042494094515245,0.8291139240506329,5.0,0.6075949367088608,9.0,0.3670886075949367,17.0,0.2848101265822785,24.0,0.17721518987341772,26.5,0.0949367088607595,32.0,0.056962025316455694,38.0,0.47468354430379744,0.4240506329113924,0.528169014084507,0.24050632911392406,0.5632911392405063,0.2992125984251969,0.3291139240506329,0.2721518987341772,0.5473684210526316,0.1518987341772152,0.3037974683544304,0.3333333333333333,0.17721518987341772,0.0759493670886076,0.7,target_100bps_hit_rate,0.17721518987341772
ALL,15m,FULL_ALIGNMENT,60,422,59.238386317653095,39.66398931258274,12.996980625151199,78.73761987524097,134.43318538638354,-52.80198338073407,-32.65966800437836,-123.41774446992792,-5.016174146843479,-7.438880971926132,0.44075829383886256,24.827014218009477,22.0,14.539099462868133,0.8104265402843602,3.0,0.6303317535545023,8.0,0.4075829383886256,16.0,0.27014218009478674,19.5,0.17298578199052134,26.0,0.08767772511848342,30.0,0.04739336492890995,31.5,0.46919431279620855,0.4099526066350711,0.5336927223719676,0.2796208530805687,0.5165876777251185,0.35119047619047616,0.36255924170616116,0.2938388625592417,0.5523465703971119,0.15639810426540285,0.35308056872037913,0.30697674418604654,0.17061611374407584,0.14691943127962084,0.5373134328358209,target_100bps_hit_rate,0.17298578199052134
ALL,15m,DAILY_4H_1H_15M,60,446,58.49776161828783,39.58463780099341,12.996980625151199,78.25939148069283,130.80431388892254,-52.51622110258153,-32.212217869085904,-123.67641885110802,-5.341213454895342,-6.88490169675593,0.4484304932735426,24.80269058295964,22.0,15.526665790298122,0.8094170403587444,3.0,0.6345291479820628,8.0,0.4013452914798206,16.0,0.2645739910313901,19.5,0.1681614349775785,26.0,0.08520179372197309,30.0,0.04484304932735426,31.5,0.47757847533632286,0.40358744394618834,0.5419847328244275,0.27802690582959644,0.5089686098654709,0.35327635327635326,0.35874439461883406,0.2937219730941704,0.5498281786941581,0.15246636771300448,0.34977578475336324,0.30357142857142855,0.16591928251121077,0.14349775784753363,0.5362318840579711,target_100bps_hit_rate,0.1681614349775785
