symbol,entry_timeframe,alignment,window_minutes,events,mean_mfe_bps,median_mfe_bps,q25_mfe_bps,q75_mfe_bps,q90_mfe_bps,mean_mae_bps,median_mae_bps,q10_mae_bps,mean_terminal_return_bps,median_terminal_return_bps,terminal_win_rate,mean_time_to_mfe_minutes,median_time_to_mfe_minutes,mean_mfe_mae_ratio,target_10bps_hit_rate,target_10bps_median_hit_minutes,target_25bps_hit_rate,target_25bps_median_hit_minutes,target_50bps_hit_rate,target_50bps_median_hit_minutes,target_75bps_hit_rate,target_75bps_median_hit_minutes,target_100bps_hit_rate,target_100bps_median_hit_minutes,target_150bps_hit_rate,target_150bps_median_hit_minutes,target_200bps_hit_rate,target_200bps_median_hit_minutes,t25_s25_target_first_rate,t25_s25_stop_first_rate,t25_s25_resolved_target_win_rate,t50_s25_target_first_rate,t50_s25_stop_first_rate,t50_s25_resolved_target_win_rate,t50_s50_target_first_rate,t50_s50_stop_first_rate,t50_s50_resolved_target_win_rate,t100_s50_target_first_rate,t100_s50_stop_first_rate,t100_s50_resolved_target_win_rate,t100_s100_target_first_rate,t100_s100_stop_first_rate,t100_s100_resolved_target_win_rate
ALL,1m,DAILY_4H,240,14331,99.72672502562668,61.05951152390654,26.430839201955216,123.85393609295025,229.94512673111922,-92.07080760869434,-62.62743955723793,-206.5817919769397,-0.14548724816377806,-3.3222591362125353,0.4809154978717466,108.95771404647269,100.0,29.5866543267376,0.8986811806573163,7.0,0.7612867210941316,26.0,0.5697439117995953,55.0,0.42460400530318887,76.0,0.3216802735329007,90.0,0.19391528853534296,109.0,0.12734631219035658,123.0,0.4908938664433745,0.49326634568418115,0.49879466817923995,0.3152606238224827,0.6386155885841881,0.33050475493782006,0.4440025120368432,0.4376526411276254,0.503601108033241,0.23599190565906078,0.5298304375130836,0.30815489749430525,0.2929314074384202,0.28727932454120436,0.5048707155742633
ALL,1m,DAILY_4H_1H,240,8600,110.58836535549368,66.12637719206282,28.194846821433806,136.73252633799316,261.2412041955375,-97.61936963653693,-66.61787938067488,-219.20786559339388,-1.7870947667572876,-5.8234006562157825,0.4705813953488372,106.13116279069767,95.5,33.9532821712473,0.9036046511627907,6.0,0.7756976744186046,23.0,0.5938372093023255,50.0,0.4543023255813953,70.0,0.3524418604651163,85.0,0.22267441860465118,103.0,0.15267441860465117,118.0,0.5058139534883721,0.4797674418604651,0.5132137800849458,0.3317441860465116,0.63,0.34494015233949943,0.4653488372093023,0.43732558139534883,0.5155223496071106,0.25546511627906976,0.5409302325581395,0.32077675573076364,0.3177906976744186,0.2990697674418605,0.5151743638077285
ALL,1m,DAILY_4H_1H_15M,240,4826,124.69501950047164,72.70058957558834,29.548180125666402,154.99671024648995,295.0034132642143,-100.9904065941003,-70.85187244867231,-231.36911066953925,1.3052015457135635,-8.698826974588014,0.4579361790302528,103.11956071280564,90.5,36.592072596247846,0.9077911313717364,6.0,0.7836717778698715,20.0,0.6079569001243266,43.0,0.4875673435557397,63.0,0.38955656858682136,76.5,0.260049730625777,95.0,0.1825528387898881,109.0,0.5105677579776212,0.4749274761707418,0.5180824222035324,0.3338168255283879,0.6319933692498964,0.34563398412357865,0.4709904682967261,0.4378367177786987,0.5182398540811674,0.27414007459593864,0.547244094488189,0.3337537840565086,0.3458350600911728,0.3050145047658516,0.5313594396688952
ALL,1m,DAILY_ONLY,240,24766,93.28855252639327,59.123578596864675,25.693253574160522,117.41426972668945,213.62720857431407,-88.62240674302593,-58.613861386138666,-199.8147302459846,0.9707937961094888,-1.6437413269071444,0.4893806024388274,109.87640313332795,103.0,31.01153409113641,0.8936848905757894,8.0,0.7558749899055156,27.0,0.5605265283049342,59.0,0.41100702576112413,80.0,0.30440927077444885,93.0,0.1780263264152467,111.0,0.11148348542356457,125.0,0.4917225228135347,0.4894613583138173,0.5011522633744856,0.3133327949608334,0.6334894613583139,0.3309309565439891,0.4413712347573286,0.4253815715093273,0.5092238889406503,0.2261568279092304,0.5158281514980215,0.3047997387897257,0.2783655010902043,0.27154162965355727,0.5062045671488362
ALL,1m,FULL_ALIGNMENT,240,2799,134.37512744225495,78.56559449263001,32.391429723216405,161.86456921830404,313.13359516455506,-102.42327020891715,-72.97931262529201,-233.71194956257477,5.214941065203705,-8.251603954106956,0.46266523758485173,101.61343336906037,88.0,36.54080220742439,0.9146123615576992,5.0,0.8002858163629868,18.0,0.6463022508038585,40.0,0.5173276170060735,59.0,0.4137191854233655,68.0,0.2736691675598428,82.0,0.19506966773847803,94.5,0.5173276170060735,0.4715969989281886,0.523121387283237,0.34798142193640585,0.6230796713111826,0.35835172921265634,0.49874955341193283,0.42908181493390496,0.5375433192144783,0.29403358342265096,0.5476956055734191,0.349320882852292,0.36441586280814575,0.30439442658092175,0.5448717948717948
ALL,5m,DAILY_4H,15,2878,23.464586895192845,13.651050202648785,5.237116549567933,29.357069964727756,53.58977199714676,-21.400235188379877,-14.163749818020822,-49.92340996779588,0.33569814889228633,-1.1897949173128586,0.4722029186935372,7.00416956219597,6.0,35.58989131847664,0.6052814454482279,3.0,0.29812369701181374,6.0,0.113273106323836,7.0,0.05455177206393329,8.0,0.03022932592077832,8.0,0.0118137595552467,10.0,0.005211952744961779,11.0,0.26476719944405835,0.2477414871438499,0.5166101694915254,0.09798471160528145,0.2738012508686588,0.2635514018691589,0.1108408617095205,0.0945100764419736,0.5397631133671743,0.028839471855455177,0.09937456567060458,0.22493224932249323,0.03022932592077832,0.015635858234885336,0.6590909090909091
ALL,5m,DAILY_4H_1H,15,1650,26.469174916463313,15.270510463101239,5.971405467782853,33.02899252560498,58.48624058988874,-22.834694471055695,-15.050269639615976,-51.484941420108065,1.0496879883182495,-1.2150301465652102,0.47515151515151516,7.004848484848485,6.0,43.807097984296405,0.6406060606060606,3.0,0.33575757575757575,5.0,0.1321212121212121,6.0,0.0703030303030303,7.0,0.038181818181818185,7.0,0.01696969696969697,9.5,0.00787878787878788,11.0,0.2915151515151515,0.25333333333333335,0.5350389321468298,0.11212121212121212,0.28363636363636363,0.2833078101071976,0.1290909090909091,0.1006060606060606,0.5620052770448549,0.03636363636363636,0.10787878787878788,0.25210084033613445,0.038181818181818185,0.02181818181818182,0.6363636363636364
ALL,5m,DAILY_4H_1H_15M,15,766,28.735337121236242,16.362319307746674,6.117571206998851,35.04675773151888,64.69782334121987,-25.425205855644368,-16.492825583795945,-56.68943522117886,1.068379549088841,-1.0547780499758908,0.47389033942558745,7.026109660574413,6.0,47.59887754279099,0.6553524804177546,3.0,0.36553524804177545,5.0,0.1566579634464752,6.5,0.08093994778067885,6.5,0.04046997389033943,7.0,0.020887728459530026,8.0,0.010443864229765013,10.5,0.3093994778067885,0.26631853785900783,0.5374149659863946,0.13315926892950392,0.3028720626631854,0.30538922155688625,0.15013054830287206,0.1227154046997389,0.5502392344497608,0.03655352480417755,0.13315926892950392,0.2153846153846154,0.04046997389033943,0.03655352480417755,0.5254237288135594
ALL,5m,DAILY_ONLY,15,4978,22.07627837550777,13.037809831137892,4.982569118999192,27.751247905141163,51.124033775049824,-20.417065687294976,-13.451766883073034,-46.49533837255737,-0.15734161033596075,-1.1761258446491007,0.4704700683005223,6.9582161510646845,6.0,29.997960921001866,0.5879871434310968,3.0,0.28143832864604257,6.0,0.10445962233828847,7.0,0.047408597830454,8.0,0.026114905584572117,8.0,0.009039775010044195,10.0,0.0036159100040176776,11.0,0.25431900361591,0.23242265970269185,0.5224927775484935,0.09220570510245078,0.25652872639614305,0.26440092165898615,0.10245078344716754,0.08437123342707915,0.5483870967741935,0.02511048613901165,0.08818802732020892,0.22163120567375885,0.026114905584572117,0.015066291683406991,0.6341463414634146
ALL,5m,FULL_ALIGNMENT,15,766,28.735337121236242,16.362319307746674,6.117571206998851,35.04675773151888,64.69782334121987,-25.425205855644368,-16.492825583795945,-56.68943522117886,1.068379549088841,-1.0547780499758908,0.47389033942558745,7.026109660574413,6.0,47.59887754279099,0.6553524804177546,3.0,0.36553524804177545,5.0,0.1566579634464752,6.5,0.08093994778067885,6.5,0.04046997389033943,7.0,0.020887728459530026,8.0,0.010443864229765013,10.5,0.3093994778067885,0.26631853785900783,0.5374149659863946,0.13315926892950392,0.3028720626631854,0.30538922155688625,0.15013054830287206,0.1227154046997389,0.5502392344497608,0.03655352480417755,0.13315926892950392,0.2153846153846154,0.04046997389033943,0.03655352480417755,0.5254237288135594
ALL,5m,DAILY_4H,30,2878,34.75741128610511,20.358146117716025,8.362702155165213,42.163279220464034,77.51317184681295,-30.92021315917226,-20.488032028833093,-71.1348984345469,0.5229310754358629,-1.4565280545908443,0.4722029186935372,13.939193884642112,13.0,45.37319066609401,0.7098679638637942,4.0,0.42981236970118136,9.0,0.20465601111883253,13.0,0.10701876302988186,15.0,0.05941626129256428,15.0,0.02501737317581654,16.5,0.01389854065323141,17.0,0.35649756775538566,0.34537873523280055,0.5079207920792079,0.16191799861014594,0.3957609451007644,0.2903426791277259,0.19249478804725503,0.16990965948575398,0.5311601150527325,0.054204308547602505,0.1834607366226546,0.22807017543859648,0.05941626129256428,0.046907574704656015,0.5588235294117647
ALL,5m,DAILY_4H_1H,30,1650,39.565056708455984,22.548244662369264,9.405994882801249,46.40149142813466,89.69043515335368,-33.3352194120573,-21.80686417521116,-77.06335802880504,1.0357196501173975,-2.0988413802341954,0.4624242424242424,13.52909090909091,12.0,58.42139208897563,0.7381818181818182,3.0,0.46,8.0,0.23030303030303031,13.0,0.1296969696969697,14.0,0.07757575757575758,16.0,0.03575757575757576,17.0,0.02,17.0,0.37393939393939396,0.35454545454545455,0.5133111480865225,0.17939393939393938,0.4103030303030303,0.30421377183967113,0.21636363636363637,0.17515151515151514,0.5526315789473685,0.0703030303030303,0.19454545454545455,0.2654462242562929,0.07757575757575758,0.05818181818181818,0.5714285714285714
ALL,5m,DAILY_4H_1H_15M,30,766,46.15117832437787,25.050952069337605,10.679226317343304,52.95841256274747,96.80736309944815,-36.48162237397735,-22.988877029618273,-82.68825970873527,3.7431893683899298,-2.3537947567514594,0.4516971279373368,13.909921671018276,13.0,77.0454851911135,0.7558746736292428,3.0,0.5013054830287206,8.0,0.27284595300261094,12.0,0.15274151436031333,14.0,0.09138381201044386,17.0,0.04960835509138381,17.0,0.030026109660574413,17.0,0.39425587467362927,0.36161879895561355,0.5215889464594128,0.21279373368146215,0.42297650130548303,0.3347022587268994,0.2545691906005222,0.195822454308094,0.5652173913043478,0.07963446475195822,0.22323759791122716,0.2629310344827586,0.09138381201044386,0.07180156657963446,0.56
ALL,5m,DAILY_ONLY,30,4978,32.46178279368284,19.28357046071083,7.670388517404536,40.38932239664728,73.46660238391301,-29.338475542136358,-19.23397223047796,-66.85744884981193,0.5384964791710877,-1.1651652903016396,0.47830453997589395,13.868220168742466,13.0,35.15378409011831,0.6950582563278425,4.0,0.4120128565689032,9.0,0.19043792687826436,14.0,0.09702691844114102,16.0,0.05363599839292889,16.0,0.023302531137002813,18.0,0.010445962233828847,19.0,0.35054238650060265,0.33186018481317797,0.5136885487194583,0.15648854961832062,0.37987143431096826,0.2917602996254682,0.18200080353555645,0.15829650462032946,0.5348288075560803,0.04981920449979912,0.16914423463238248,0.22752293577981653,0.0532342306147047,0.04218561671353958,0.5578947368421052
ALL,5m,FULL_ALIGNMENT,30,766,46.15117832437787,25.050952069337605,10.679226317343304,52.95841256274747,96.80736309944815,-36.48162237397735,-22.988877029618273,-82.68825970873527,3.7431893683899298,-2.3537947567514594,0.4516971279373368,13.909921671018276,13.0,77.0454851911135,0.7558746736292428,3.0,0.5013054830287206,8.0,0.27284595300261094,12.0,0.15274151436031333,14.0,0.09138381201044386,17.0,0.04960835509138381,17.0,0.030026109660574413,17.0,0.39425587467362927,0.36161879895561355,0.5215889464594128,0.21279373368146215,0.42297650130548303,0.3347022587268994,0.2545691906005222,0.195822454308094,0.5652173913043478,0.07963446475195822,0.22323759791122716,0.2629310344827586,0.09138381201044386,0.07180156657963446,0.56
ALL,5m,DAILY_4H,60,2878,50.28135854809923,30.06538306759232,12.147133208270656,61.304496937041876,109.90947991774992,-44.164362914304704,-28.58959479204337,-103.49663651839792,0.1525514728588875,-1.7077360122047525,0.4777623349548297,26.861362056984017,24.0,30.099453078043457,0.7911744266851981,5.0,0.5580264072272412,14.0,0.3227936066712995,23.0,0.19006254343293955,26.0,0.12300208478109799,31.0,0.05489923558026407,32.5,0.0330090340514246,33.0,0.43015983321751217,0.4179986101459347,0.5071691929537075,0.23002084781097984,0.5003474635163307,0.3149381541389153,0.2883947185545518,0.2564280750521195,0.5293367346938775,0.10597637248088951,0.28735232800555943,0.26943462897526504,0.12056984016678249,0.09763724808895066,0.552547770700637
ALL,5m,DAILY_4H_1H,60,1650,56.968844565627315,32.85511289247811,13.213639652567277,67.20779508165076,123.03222271105189,-47.69809188424003,-31.569070806552467,-109.82174634020137,-0.6877839325674149,-4.039410131010945,0.4581818181818182,26.10969696969697,22.0,28.449336150567202,0.813939393939394,4.0,0.5836363636363636,13.0,0.3496969696969697,21.0,0.21696969696969698,24.0,0.14606060606060606,29.0,0.07393939393939394,31.5,0.04666666666666667,33.0,0.43757575757575756,0.42848484848484847,0.5052484254723583,0.24242424242424243,0.5230303030303031,0.3167062549485352,0.3103030303030303,0.26545454545454544,0.5389473684210526,0.12484848484848485,0.30363636363636365,0.2913719943422914,0.14242424242424243,0.10424242424242425,0.5773955773955773
ALL,5m,DAILY_4H_1H_15M,60,766,66.07196527336953,36.82592608053259,14.661306659401463,73.04544379481025,142.1773976443552,-51.22257876159141,-34.04501390266823,-121.57976771603018,2.3112192084136582,-4.674991404817752,0.45430809399477806,25.886422976501304,22.0,15.186398192298975,0.8237597911227154,4.0,0.6122715404699739,11.0,0.4007832898172324,19.0,0.24151436031331594,23.0,0.16449086161879894,26.0,0.09530026109660575,30.0,0.0639686684073107,31.0,0.45039164490861616,0.42689295039164493,0.5133928571428571,0.28067885117493474,0.52088772845953,0.3501628664495114,0.35117493472584854,0.2741514360313316,0.5615866388308977,0.13446475195822455,0.33159268929503916,0.28851540616246496,0.15926892950391644,0.11618798955613577,0.5781990521327014
ALL,5m,DAILY_ONLY,60,4978,47.09804493466961,28.76314045678341,11.674123005080418,58.360275880735,106.06129882223381,-41.805061420192956,-27.26710813298783,-94.75183884390792,0.9405539376095547,-0.9294351053218408,0.4889513860988349,27.314182402571312,25.0,26.388148979541405,0.7826436319807152,5.0,0.5464041783848935,15.0,0.3019284853354761,23.0,0.17376456408196062,27.0,0.10968260345520289,31.0,0.05082362394535958,32.0,0.02872639614302933,36.0,0.42969063881076736,0.4083969465648855,0.5127037392138063,0.22318200080353556,0.4881478505423865,0.31375317706862466,0.2756126958617919,0.24166331860184814,0.5328155339805826,0.09642426677380474,0.26838087585375653,0.2643171806167401,0.10727199678585778,0.088388911209321,0.5482546201232033
ALL,5m,FULL_ALIGNMENT,60,766,66.07196527336953,36.82592608053259,14.661306659401463,73.04544379481025,142.1773976443552,-51.22257876159141,-34.04501390266823,-121.57976771603018,2.3112192084136582,-4.674991404817752,0.45430809399477806,25.886422976501304,22.0,15.186398192298975,0.8237597911227154,4.0,0.6122715404699739,11.0,0.4007832898172324,19.0,0.24151436031331594,23.0,0.16449086161879894,26.0,0.09530026109660575,30.0,0.0639686684073107,31.0,0.45039164490861616,0.42689295039164493,0.5133928571428571,0.28067885117493474,0.52088772845953,0.3501628664495114,0.35117493472584854,0.2741514360313316,0.5615866388308977,0.13446475195822455,0.33159268929503916,0.28851540616246496,0.15926892950391644,0.11618798955613577,0.5781990521327014
ALL,5m,DAILY_4H,120,2878,70.18006001259889,42.70470207028643,17.515433182228037,87.24022260298725,159.15625530958428,-64.82710308689066,-42.68829136064522,-147.79651575842024,-2.962353451505773,-3.567978769663527,0.4722029186935372,52.28978457261987,46.0,24.475207499906297,0.8485059068797777,6.0,0.6692147324530924,19.0,0.4457956914523975,34.0,0.29673384294649063,44.5,0.21056289089645588,52.0,0.10945100764419737,60.0,0.06393328700486449,59.0,0.4718554551772064,0.4735927727588603,0.49908122013965456,0.28422515635858236,0.5896455872133426,0.32524850894632207,0.3783877692842252,0.3533703961084086,0.5170940170940171,0.17164697706740792,0.41452397498262683,0.2928275044457617,0.20152883947185546,0.18241834607366225,0.5248868778280543
ALL,5m,DAILY_4H_1H,120,1650,78.68472056353278,46.702720708301506,19.098096613721083,96.83122601255923,184.86185677775538,-70.04073728120372,-46.98153501767888,-155.35806199717084,-5.080868968907932,-5.999913129750567,0.4527272727272727,50.98909090909091,43.0,21.560770359219113,0.8612121212121212,5.0,0.6848484848484848,16.0,0.4824242424242424,32.5,0.33151515151515154,42.0,0.2387878787878788,49.0,0.13454545454545455,54.5,0.08242424242424243,57.0,0.47333333333333333,0.4818181818181818,0.49555837563451777,0.3,0.6036363636363636,0.3319919517102616,0.4084848484848485,0.36303030303030304,0.5294579732914375,0.1921212121212121,0.43575757575757573,0.305984555984556,0.22606060606060607,0.19272727272727272,0.5397973950795948
ALL,5m,DAILY_4H_1H_15M,120,766,91.14828990192399,52.16107780355195,20.561333217607448,102.74501936470226,216.53851743667963,-74.89729011877982,-52.40316564165681,-167.3954148180834,-5.322783170460087,-7.008019156126699,0.4490861618798956,49.20626631853786,41.0,7.25712133691119,0.8668407310704961,4.0,0.6984334203655352,14.0,0.5143603133159269,27.0,0.3524804177545692,35.5,0.25718015665796345,45.0,0.1671018276762402,54.0,0.10966057441253264,52.5,0.47911227154047,0.47911227154047,0.5,0.32114882506527415,0.5966057441253264,0.34992887624466573,0.42428198433420367,0.3825065274151436,0.5258899676375405,0.2010443864229765,0.47911227154047,0.29558541266794625,0.24281984334203655,0.21279373368146215,0.5329512893982808
ALL,5m,DAILY_ONLY,120,4978,66.06203856777528,40.668506187094835,17.066712584938305,81.12421629639988,150.30650201246522,-61.09945530849521,-40.14381199993255,-138.2854248998976,-0.9148031509994408,-3.210242997505053,0.47428686219365207,53.15628766572921,48.0,23.833926505123827,0.8437123342707915,6.0,0.6591000401767778,20.0,0.42828445158698275,35.0,0.2776215347529128,44.5,0.19325030132583368,53.0,0.1006428284451587,59.0,0.05825632784250703,63.5,0.47147448774608275,0.46303736440337484,0.5045141874462596,0.27922860586580955,0.5827641623141824,0.32393381496154744,0.36862193652069103,0.3451185214945761,0.5164649591894174,0.1599035757332262,0.40116512655685016,0.2849982098102399,0.18501406187223784,0.17014865407794294,0.5209276018099548
ALL,5m,FULL_ALIGNMENT,120,766,91.14828990192399,52.16107780355195,20.561333217607448,102.74501936470226,216.53851743667963,-74.89729011877982,-52.40316564165681,-167.3954148180834,-5.322783170460087,-7.008019156126699,0.4490861618798956,49.20626631853786,41.0,7.25712133691119,0.8668407310704961,4.0,0.6984334203655352,14.0,0.5143603133159269,27.0,0.3524804177545692,35.5,0.25718015665796345,45.0,0.1671018276762402,54.0,0.10966057441253264,52.5,0.47911227154047,0.47911227154047,0.5,0.32114882506527415,0.5966057441253264,0.34992887624466573,0.42428198433420367,0.3825065274151436,0.5258899676375405,0.2010443864229765,0.47911227154047,0.29558541266794625,0.24281984334203655,0.21279373368146215,0.5329512893982808
ALL,5m,DAILY_4H,240,2878,100.77973075360528,61.74330420569252,26.663102955364337,126.80538136053798,234.9955987820889,-91.53837397279874,-62.85917712222144,-205.65198691520226,1.1343311121354103,-4.234123501807852,0.4770674079221682,105.21994440583738,94.0,25.14809836333652,0.9006254343293955,6.0,0.76546212647672,24.0,0.5833912439193885,51.0,0.4312022237665045,72.0,0.33043780403057676,90.0,0.19944405837387075,105.5,0.13099374565670605,121.0,0.49200833912439196,0.48992355802640725,0.5010615711252654,0.31897150799166085,0.6323835997220292,0.3352812271731191,0.45205003474635164,0.4322446143154969,0.5111984282907662,0.2359277275886032,0.5267546907574705,0.30933940774487473,0.29881862404447534,0.28214037526059765,0.5143540669856459
ALL,5m,DAILY_4H_1H,240,1650,110.6748359419023,67.27922500094908,28.49721873076472,139.86445200659227,270.3064651616645,-97.91891277453551,-66.6219880114266,-216.41564160093498,-1.5920692207758669,-8.93411688336565,0.45696969696969697,102.44121212121212,88.0,23.84198894570473,0.9066666666666666,5.0,0.78,21.0,0.6139393939393939,49.0,0.46060606060606063,65.0,0.35515151515151516,80.0,0.23030303030303031,97.0,0.16,115.0,0.4909090909090909,0.4951515151515152,0.49784880147510757,0.33151515151515154,0.6387878787878788,0.34166146158650845,0.4793939393939394,0.4303030303030303,0.5269820119920053,0.25696969696969696,0.54,0.3224334600760456,0.3212121212121212,0.29393939393939394,0.5221674876847291
ALL,5m,DAILY_4H_1H_15M,240,766,123.62773412645163,70.95626710096225,29.676110098915686,160.2349705542949,294.3516269229862,-104.69717836658008,-70.96205436801063,-231.49932963422714,-2.6409704927841284,-11.101255604106797,0.4516971279373368,98.7597911227154,77.0,7.200110629710931,0.9073107049608355,5.0,0.7845953002610966,17.0,0.6331592689295039,40.0,0.48825065274151436,62.0,0.3785900783289817,75.5,0.26370757180156656,89.5,0.1906005221932115,97.5,0.4934725848563969,0.489556135770235,0.50199203187251,0.34986945169712796,0.6279373368146214,0.35781041388518026,0.4908616187989556,0.43342036553524804,0.5310734463276836,0.26240208877284593,0.5600522193211488,0.319047619047619,0.3433420365535248,0.30809399477806787,0.5270541082164328
ALL,5m,DAILY_ONLY,240,4978,95.70466535762934,60.52679723489107,26.463996905966567,122.10377314398224,219.71225979862746,-87.64698638842816,-59.37392969590949,-200.09380650200458,3.1108874723034097,-1.8328578419862795,0.48674166331860186,108.02189634391321,98.0,26.879498302154822,0.8973483326637204,7.0,0.7627561269586179,26.0,0.5735235034150261,55.0,0.41964644435516274,77.0,0.3179991964644436,95.0,0.18561671353957412,108.0,0.11771795901968662,121.0,0.4939734833266372,0.48372840498192043,0.5052393671666324,0.3141824025713138,0.6299718762555243,0.33276595744680854,0.4467657693852953,0.42567296102852553,0.51208841814414,0.2304138208115709,0.5176777822418642,0.30800214822771216,0.2900763358778626,0.27099236641221375,0.5170068027210885
ALL,5m,FULL_ALIGNMENT,240,766,123.62773412645163,70.95626710096225,29.676110098915686,160.2349705542949,294.3516269229862,-104.69717836658008,-70.96205436801063,-231.49932963422714,-2.6409704927841284,-11.101255604106797,0.4516971279373368,98.7597911227154,77.0,7.200110629710931,0.9073107049608355,5.0,0.7845953002610966,17.0,0.6331592689295039,40.0,0.48825065274151436,62.0,0.3785900783289817,75.5,0.26370757180156656,89.5,0.1906005221932115,97.5,0.4934725848563969,0.489556135770235,0.50199203187251,0.34986945169712796,0.6279373368146214,0.35781041388518026,0.4908616187989556,0.43342036553524804,0.5310734463276836,0.26240208877284593,0.5600522193211488,0.319047619047619,0.3433420365535248,0.30809399477806787,0.5270541082164328
BTCUSDT,15m,DAILY_4H,15,303,18.800305596087757,10.441767068272156,3.604607236437074,26.716548550439477,45.874665027565904,-16.08570954166712,-11.341085728679978,-37.23125926964377,2.185060500813165,-2.478171968675058,0.46534653465346537,7.075907590759076,6.0,40.89001517239251,0.5082508250825083,3.0,0.264026402640264,6.0,0.07920792079207921,9.5,0.0297029702970297,10.0,0.013201320132013201,11.5,0.0033003300330033004,14.0,0.0,,0.24092409240924093,0.1617161716171617,0.5983606557377049,0.066006600660066,0.1848184818481848,0.2631578947368421,0.07920792079207921,0.039603960396039604,0.6666666666666666,0.013201320132013201,0.0429042904290429,0.23529411764705882,0.013201320132013201,0.0,1.0
BTCUSDT,15m,DAILY_4H_1H,15,153,21.69206624455199,12.229729729729133,3.9712932232705,31.14630982453903,48.475367669508444,-16.699463673202516,-11.967801909359421,-37.2840884834309,3.500884650701633,-2.528631483569299,0.4444444444444444,6.96078431372549,6.0,35.02866840538219,0.5424836601307189,3.0,0.30718954248366015,6.0,0.09803921568627451,9.0,0.0457516339869281,12.0,0.0196078431372549,12.0,0.006535947712418301,14.0,0.0,,0.27450980392156865,0.1437908496732026,0.65625,0.0784313725490196,0.16993464052287582,0.3157894736842105,0.09803921568627451,0.032679738562091505,0.75,0.0196078431372549,0.0392156862745098,0.3333333333333333,0.0196078431372549,0.0,1.0
BTCUSDT,15m,DAILY_4H_1H_15M,15,153,21.69206624455199,12.229729729729133,3.9712932232705,31.14630982453903,48.475367669508444,-16.699463673202516,-11.967801909359421,-37.2840884834309,3.500884650701633,-2.528631483569299,0.4444444444444444,6.96078431372549,6.0,35.02866840538219,0.5424836601307189,3.0,0.30718954248366015,6.0,0.09803921568627451,9.0,0.0457516339869281,12.0,0.0196078431372549,12.0,0.006535947712418301,14.0,0.0,,0.27450980392156865,0.1437908496732026,0.65625,0.0784313725490196,0.16993464052287582,0.3157894736842105,0.09803921568627451,0.032679738562091505,0.75,0.0196078431372549,0.0392156862745098,0.3333333333333333,0.0196078431372549,0.0,1.0
BTCUSDT,15m,DAILY_ONLY,15,533,17.814077538375805,10.561235729373841,3.8144549081398083,24.026538188135493,42.2586242983285,-15.71054004906222,-10.892428903173101,-36.056505909044525,0.9040255363854699,-2.385053377709223,0.45590994371482174,7.0356472795497185,6.0,51.319392564525636,0.5084427767354597,3.0,0.24390243902439024,6.0,0.06566604127579738,9.0,0.024390243902439025,10.0,0.009380863039399626,12.0,0.001876172607879925,14.0,0.0,,0.225140712945591,0.16135084427767354,0.5825242718446602,0.05628517823639775,0.18386491557223264,0.234375,0.06566604127579738,0.039399624765478425,0.625,0.009380863039399626,0.04127579737335835,0.18518518518518517,0.009380863039399626,0.00375234521575985,0.7142857142857143
BTCUSDT,15m,FULL_ALIGNMENT,15,148,21.898830745930365,12.226571727217417,3.9632441027032117,32.548582272743374,49.540709912678814,-17.05582473949715,-12.351136698455779,-37.303923081837944,3.2917979982221146,-2.744179706327121,0.43243243243243246,6.837837837837838,5.5,36.01574378585461,0.5405405405405406,3.0,0.3108108108108108,6.0,0.10135135135135136,9.0,0.0472972972972973,12.0,0.02027027027027027,12.0,0.006756756756756757,14.0,0.0,,0.27702702702702703,0.14864864864864866,0.6507936507936508,0.08108108108108109,0.17567567567567569,0.3157894736842105,0.10135135135135136,0.033783783783783786,0.75,0.02027027027027027,0.04054054054054054,0.3333333333333333,0.02027027027027027,0.0,1.0
BTCUSDT,15m,DAILY_4H,30,303,27.16519777136953,15.355186687293632,7.0503477473893295,36.62831510391151,58.29199588027568,-23.075224161125924,-15.013450010977758,-49.838186337443965,1.336017902024713,-1.4328148495079684,0.48184818481848185,14.102310231023102,14.0,39.685328348411595,0.6633663366336634,6.0,0.37293729372937295,8.0,0.1419141914191419,14.0,0.07260726072607261,17.0,0.04950495049504951,19.0,0.013201320132013201,19.0,0.0033003300330033004,16.0,0.32673267326732675,0.23432343234323433,0.5823529411764706,0.1188118811881188,0.2838283828382838,0.29508196721311475,0.1419141914191419,0.0891089108910891,0.6142857142857143,0.04950495049504951,0.09570957095709572,0.3409090909090909,0.04950495049504951,0.0231023102310231,0.6818181818181818
BTCUSDT,15m,DAILY_4H_1H,30,153,31.935271856411717,16.882186674471722,7.454083951274892,43.29994607931154,75.40077035273337,-25.457063066383995,-15.013450010977758,-54.071554890700035,3.3001666515494614,-1.4328148495079684,0.48366013071895425,14.006535947712418,13.0,18.416250016447723,0.6666666666666666,4.0,0.43790849673202614,8.0,0.1895424836601307,14.0,0.10457516339869281,17.5,0.06535947712418301,19.5,0.0196078431372549,16.0,0.006535947712418301,16.0,0.38562091503267976,0.2222222222222222,0.6344086021505376,0.16339869281045752,0.28104575163398693,0.36764705882352944,0.1895424836601307,0.10457516339869281,0.6444444444444445,0.06535947712418301,0.11764705882352941,0.35714285714285715,0.06535947712418301,0.032679738562091505,0.6666666666666666
