side,horizon_minutes,feature_group,head,fold,symbol,calibration_method,train_rows,calibration_rows,test_rows,raw_test_roc_auc,raw_test_pr_auc,raw_test_brier,calibrated_test_roc_auc,calibrated_test_pr_auc,calibrated_test_brier,threshold,test_alerts,test_coverage,test_precision,test_recall,test_positive_rate,precision_lift_vs_base,calibration_candidates
SHORT,30,position_plus_topology,hold,3,ALL,isotonic,127937,18075,18320,0.5900576606260296,0.3943544332795107,0.24768323207812099,0.5882780822378373,0.3875707941937773,0.2185867454012667,0.4500000000000001,330,0.018013100436681223,0.42424242424242425,0.023064250411861616,0.33133187772925765,1.2804153561978933,"[{""method"": ""raw"", ""brier"": 0.24957899682323034, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.23605428192414912, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.2347975859898138, ""selected"": true}]"
SHORT,30,position_plus_topology,hold,3,BTCUSDT,isotonic,127937,6025,6105,0.5966886920936536,0.3508499506910286,0.2454177566187305,0.5971057415987331,0.3463469510267035,0.20480507290441727,0.4500000000000001,90,0.014742014742014743,0.2777777777777778,0.014124293785310734,0.28992628992628994,0.9580979284369114,"[{""method"": ""raw"", ""brier"": 0.24957899682323034, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.23605428192414912, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.2347975859898138, ""selected"": true}]"
SHORT,30,position_plus_topology,hold,3,ETHUSDT,isotonic,127937,6025,6105,0.6022664835164835,0.4218336228702445,0.24719596348252162,0.5916611920688009,0.40704622735122925,0.22027265400673712,0.4000000000000001,1490,0.24406224406224405,0.45302013422818793,0.3245192307692308,0.3407043407043407,1.329657653588023,"[{""method"": ""raw"", ""brier"": 0.24957899682323034, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.23605428192414912, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.2347975859898138, ""selected"": true}]"
SHORT,30,position_plus_topology,hold,3,SOLUSDT,isotonic,127937,6025,6110,0.5525269807082147,0.4068982303605559,0.2504337234784015,0.5566508024734246,0.39699780026865383,0.23067261095885583,0.4250000000000001,1690,0.2765957446808511,0.4319526627218935,0.32882882882882886,0.36333878887070375,1.1888426888426888,"[{""method"": ""raw"", ""brier"": 0.24957899682323034, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.23605428192414912, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.2347975859898138, ""selected"": true}]"
SHORT,30,position_plus_topology_compact_matrix,exit,3,ALL,isotonic,127937,18075,18320,0.5797347727468181,0.4038033582353535,0.2450944172062675,0.5740013128332474,0.38804831559142094,0.2190597153007383,0.4000000000000001,2675,0.14601528384279475,0.45607476635514016,0.20065789473684212,0.3318777292576419,1.3742252828332513,"[{""method"": ""raw"", ""brier"": 0.24805000907386857, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.22809593958543958, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.22669671475529132, ""selected"": true}]"
SHORT,30,position_plus_topology_compact_matrix,exit,3,BTCUSDT,isotonic,127937,6025,6105,0.5962212107065048,0.36792693494819795,0.23984312292562115,0.5877243489988588,0.35002075003152233,0.2043393308325515,0.4500000000000001,206,0.033742833742833746,0.46116504854368934,0.05322128851540616,0.29238329238329236,1.5772619727502653,"[{""method"": ""raw"", ""brier"": 0.24805000907386857, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.22809593958543958, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.22669671475529132, ""selected"": true}]"
SHORT,30,position_plus_topology_compact_matrix,exit,3,ETHUSDT,isotonic,127937,6025,6105,0.5739521380282858,0.42261742231182164,0.24399589088127757,0.575169246994555,0.41059686223468156,0.22350686799242012,0.4000000000000001,920,0.1506961506961507,0.49130434782608695,0.21371158392434988,0.3464373464373464,1.4181621954979957,"[{""method"": ""raw"", ""brier"": 0.24805000907386857, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.22809593958543958, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.22669671475529132, ""selected"": true}]"
SHORT,30,position_plus_topology_compact_matrix,exit,3,SOLUSDT,isotonic,127937,6025,6110,0.5586682657515699,0.41859679215540685,0.25143904155936236,0.5431625697411117,0.3945243879285238,0.22932454017726248,0.4000000000000001,1211,0.1981996726677578,0.45251857968620973,0.25137614678899084,0.3567921440261866,1.268297487102175,"[{""method"": ""raw"", ""brier"": 0.24805000907386857, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.22809593958543958, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.22669671475529132, ""selected"": true}]"
SHORT,30,position_plus_topology_compact_matrix,hold,3,ALL,isotonic,127937,18075,18320,0.5903865514574859,0.3920405165633966,0.23901748212693275,0.5880462966076052,0.3873431173465519,0.21775836701900184,0.4250000000000001,2445,0.13346069868995633,0.42167689161554195,0.16985172981878088,0.33133187772925765,1.2726722659632173,"[{""method"": ""raw"", ""brier"": 0.2502130568358986, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.23570960041053032, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.234859658440234, ""selected"": true}]"
SHORT,30,position_plus_topology_compact_matrix,hold,3,BTCUSDT,isotonic,127937,6025,6105,0.6063679549586535,0.3606901471370392,0.22247318364087137,0.604327279599111,0.35672546041328373,0.2012511766407607,0.4250000000000001,345,0.056511056511056514,0.4144927536231884,0.0807909604519774,0.28992628992628994,1.4296487349545566,"[{""method"": ""raw"", ""brier"": 0.2502130568358986, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.23570960041053032, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.234859658440234, ""selected"": true}]"
SHORT,30,position_plus_topology_compact_matrix,hold,3,ETHUSDT,isotonic,127937,6025,6105,0.5953133062589585,0.4143122401215628,0.23873397467736976,0.5922077759197325,0.4036211255817719,0.2202336769107794,0.4250000000000001,672,0.11007371007371007,0.44642857142857145,0.14423076923076922,0.3407043407043407,1.310310782967033,"[{""method"": ""raw"", ""brier"": 0.2502130568358986, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.23570960041053032, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.234859658440234, ""selected"": true}]"
SHORT,30,position_plus_topology_compact_matrix,hold,3,SOLUSDT,isotonic,127937,6025,6110,0.5451995182843512,0.39403079899351356,0.25583151735393544,0.5430210866393386,0.3906909947418613,0.23177876478820972,0.4250000000000001,1428,0.2337152209492635,0.4117647058823529,0.2648648648648649,0.36333878887070375,1.133280339162692,"[{""method"": ""raw"", ""brier"": 0.2502130568358986, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.23570960041053032, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.234859658440234, ""selected"": true}]"
SHORT,60,position_plus_topology,exit,1,ALL,isotonic,91347,18085,18330,0.5319626588821991,0.45594827731813736,0.25049008031603665,0.527560439092623,0.44845922220029527,0.24421905350679196,0.4250000000000001,8603,0.46933987997817783,0.4472858305242357,0.4914431673052363,0.42716857610474634,1.0470944155184214,"[{""method"": ""raw"", ""brier"": 0.25153596297362996, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.24502560441313656, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.24424523423491037, ""selected"": true}]"
SHORT,60,position_plus_topology,exit,1,BTCUSDT,isotonic,91347,6030,6110,0.5265822841126485,0.4373129686792233,0.24996813646376823,0.5193660185967878,0.4254880746972136,0.2408812638584098,0.4500000000000001,260,0.0425531914893617,0.5384615384615384,0.05668016194331984,0.40425531914893614,1.3319838056680162,"[{""method"": ""raw"", ""brier"": 0.25153596297362996, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.24502560441313656, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.24424523423491037, ""selected"": true}]"
SHORT,60,position_plus_topology,exit,1,ETHUSDT,isotonic,91347,6030,6110,0.5369746258767119,0.45211182359313895,0.24953859460513975,0.5334023980182394,0.4449859767357123,0.2433097459181664,0.4250000000000001,2609,0.4270049099836334,0.44423150632426217,0.45185185185185184,0.4198036006546645,1.0581888903084764,"[{""method"": ""raw"", ""brier"": 0.25153596297362996, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.24502560441313656, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.24424523423491037, ""selected"": true}]"
SHORT,60,position_plus_topology,exit,1,SOLUSDT,isotonic,91347,6025,6110,0.5136965654570622,0.47249902931527027,0.25196350987920196,0.5108561129144104,0.46654394119943765,0.24846615074379977,0.3,6110,1.0,0.4574468085106383,1.0,0.4574468085106383,1.0,"[{""method"": ""raw"", ""brier"": 0.25153596297362996, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.24502560441313656, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.24424523423491037, ""selected"": true}]"
SHORT,60,position_plus_topology,hold,1,ALL,isotonic,91347,18085,18330,0.5309315244059609,0.49470536912985613,0.2494090088084576,0.5314097389951217,0.4955677840141594,0.2520582412633746,0.3,17681,0.9645935624659029,0.4772920083705673,0.9677752293577981,0.4757228587015821,1.0032984533752864,"[{""method"": ""raw"", ""brier"": 0.24746773963782412, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.24661178085232682, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.24484743711883927, ""selected"": true}]"
SHORT,60,position_plus_topology,hold,1,BTCUSDT,isotonic,91347,6030,6110,0.5410060180136516,0.5054238161594763,0.24876982886969182,0.5391029255354955,0.4962001202606652,0.2531944935277866,0.3,5774,0.9450081833060556,0.46363006581226185,0.944268077601411,0.46399345335515546,0.9992168261421235,"[{""method"": ""raw"", ""brier"": 0.24746773963782412, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.24661178085232682, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.24484743711883927, ""selected"": true}]"
SHORT,60,position_plus_topology,hold,1,ETHUSDT,isotonic,91347,6030,6110,0.5386123981123981,0.514991810129572,0.24873924067131783,0.5417787430287431,0.5126546584199482,0.2510160147769113,0.3,5818,0.9522094926350245,0.4898590580955655,0.9628378378378378,0.4844517184942717,1.0111617719472652,"[{""method"": ""raw"", ""brier"": 0.24746773963782412, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.24661178085232682, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.24484743711883927, ""selected"": true}]"
SHORT,60,position_plus_topology,hold,1,SOLUSDT,isotonic,91347,6025,6110,0.5099085725019791,0.4737753726810383,0.25071795688436316,0.509835956473319,0.48077279042806026,0.2519642154854261,0.325,6064,0.9924713584288052,0.4780672823218997,0.9911111111111112,0.4787234042553192,0.9986294341835238,"[{""method"": ""raw"", ""brier"": 0.24746773963782412, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.24661178085232682, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.24484743711883927, ""selected"": true}]"
SHORT,60,position_plus_topology_compact_matrix,exit,1,ALL,isotonic,91347,18085,18330,0.5205154168947272,0.4476815620446908,0.25111177302850823,0.5167141519187496,0.4376106803849074,0.244600901378705,0.4500000000000001,4263,0.232569558101473,0.44991789819376027,0.2449553001277139,0.42716857610474634,1.053256075848228,"[{""method"": ""raw"", ""brier"": 0.25145937834419874, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.2451309559888829, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.24437443956665234, ""selected"": true}]"
SHORT,60,position_plus_topology_compact_matrix,exit,1,BTCUSDT,isotonic,91347,6030,6110,0.5195092205365485,0.4269341923166359,0.2508227163650399,0.5156397650932063,0.4153776241014049,0.24197017336424903,0.47500000000000014,40,0.006546644844517185,0.575,0.00931174089068826,0.40425531914893614,1.4223684210526315,"[{""method"": ""raw"", ""brier"": 0.25145937834419874, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.2451309559888829, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.24437443956665234, ""selected"": true}]"
SHORT,60,position_plus_topology_compact_matrix,exit,1,ETHUSDT,isotonic,91347,6030,6110,0.5336946032217356,0.45284718794803747,0.24988288012842508,0.5315844461490664,0.4392430245164422,0.24286082062015554,0.4500000000000001,1360,0.2225859247135843,0.46176470588235297,0.24483430799220274,0.4198036006546645,1.0999541337002638,"[{""method"": ""raw"", ""brier"": 0.25145937834419874, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.2451309559888829, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.24437443956665234, ""selected"": true}]"
SHORT,60,position_plus_topology_compact_matrix,exit,1,SOLUSDT,isotonic,91347,6025,6110,0.4920010145244282,0.45892579515923804,0.2526297225920598,0.48909861123477877,0.4530120095061287,0.24897171015171027,0.3,6110,1.0,0.4574468085106383,1.0,0.4574468085106383,1.0,"[{""method"": ""raw"", ""brier"": 0.25145937834419874, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.2451309559888829, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.24437443956665234, ""selected"": true}]"
SHORT,60,position_plus_topology_compact_matrix,hold,1,ALL,isotonic,91347,18085,18330,0.5297918894213788,0.49831048248606846,0.24921957342058826,0.5286097420977766,0.49296713828764444,0.2514330389077786,0.3,17690,0.9650845608292417,0.4767100056529113,0.9670871559633027,0.4757228587015821,1.0020750462864523,"[{""method"": ""raw"", ""brier"": 0.2487481243127393, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.2485537321242819, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.24679078597726034, ""selected"": true}]"
SHORT,60,position_plus_topology_compact_matrix,hold,1,BTCUSDT,isotonic,91347,6030,6110,0.5474515125812836,0.49960281485493535,0.24854260467531566,0.5410262665428061,0.48980229489201427,0.2531164858477175,0.3,5799,0.9490998363338788,0.4607690981203656,0.9425044091710758,0.46399345335515546,0.9930508604992713,"[{""method"": ""raw"", ""brier"": 0.2487481243127393, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.2485537321242819, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.24679078597726034, ""selected"": true}]"
SHORT,60,position_plus_topology_compact_matrix,hold,1,ETHUSDT,isotonic,91347,6030,6110,0.5393403582153582,0.5110071235397124,0.24863918438282354,0.5322061347061346,0.5029407116872154,0.2506800635967022,0.3,5786,0.9469721767594108,0.49101278949187693,0.9597972972972973,0.4844517184942717,1.0135432918227594,"[{""method"": ""raw"", ""brier"": 0.2487481243127393, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.2485537321242819, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.24679078597726034, ""selected"": true}]"
SHORT,60,position_plus_topology_compact_matrix,hold,1,SOLUSDT,isotonic,91347,6025,6110,0.502781252935099,0.4919113590995956,0.2504769312036255,0.5116961719599081,0.4869858602320391,0.2505025672789161,0.3,6105,0.9991816693944353,0.4782964782964783,0.9982905982905983,0.4787234042553192,0.999108199108199,"[{""method"": ""raw"", ""brier"": 0.2487481243127393, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.2485537321242819, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.24679078597726034, ""selected"": true}]"
SHORT,60,position_plus_topology,exit,2,ALL,isotonic,109677,18085,18330,0.5487396193667361,0.5081802159745191,0.24839847849467586,0.5477978051514458,0.49305551578740214,0.2451776196941123,0.4250000000000001,9476,0.5169667212220403,0.4717180244829042,0.5484662576687117,0.44462629569012546,1.0609314587449858,"[{""method"": ""raw"", ""brier"": 0.24967145839260244, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.2441432673144831, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.24340285671208983, ""selected"": true}]"
SHORT,60,position_plus_topology,exit,2,BTCUSDT,isotonic,109677,6030,6110,0.5749063145247542,0.49557106901387127,0.24591586232371881,0.5738778775806465,0.4803230859996395,0.2402022171677769,0.4500000000000001,664,0.10867430441898528,0.5331325301204819,0.13801169590643275,0.4198036006546645,1.269957021066723,"[{""method"": ""raw"", ""brier"": 0.24967145839260244, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.2441432673144831, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.24340285671208983, ""selected"": true}]"
SHORT,60,position_plus_topology,exit,2,ETHUSDT,isotonic,109677,6030,6110,0.5292765486427019,0.5095821016129506,0.24878102577055428,0.5278721939498656,0.49612291489243904,0.24823841562581095,0.4250000000000001,2495,0.4083469721767594,0.4745490981963928,0.4251346499102334,0.455810147299509,1.0411113069945996,"[{""method"": ""raw"", ""brier"": 0.24967145839260244, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.2441432673144831, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.24340285671208983, ""selected"": true}]"
SHORT,60,position_plus_topology,exit,2,SOLUSDT,isotonic,109677,6025,6110,0.539539059128183,0.5199028221301227,0.25049854738975447,0.5396787332757875,0.5009661663261598,0.24709222628874894,0.3,6110,1.0,0.4582651391162029,1.0,0.4582651391162029,1.0,"[{""method"": ""raw"", ""brier"": 0.24967145839260244, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.2441432673144831, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.24340285671208983, ""selected"": true}]"
SHORT,60,position_plus_topology,hold,2,ALL,isotonic,109677,18085,18330,0.5174556309577583,0.46859399523717316,0.24983210134612355,0.5137979118788972,0.45990746515541064,0.2490015866018959,0.3,18258,0.9960720130932897,0.450816080622193,0.9958862673926194,0.4509001636661211,0.9998135218154626,"[{""method"": ""raw"", ""brier"": 0.24925477429951043, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.24802360564877254, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.246858679309026, ""selected"": true}]"
SHORT,60,position_plus_topology,hold,2,BTCUSDT,isotonic,109677,6030,6110,0.5311787621226981,0.4699427702951189,0.24921243871536422,0.5322476299444263,0.4589937897204529,0.2469903612879849,0.3,6064,0.9924713584288052,0.4346965699208443,0.9909774436090225,0.4353518821603928,0.9984947527129169,"[{""method"": ""raw"", ""brier"": 0.24925477429951043, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.24802360564877254, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.246858679309026, ""selected"": true}]"
SHORT,60,position_plus_topology,hold,2,ETHUSDT,isotonic,109677,6030,6110,0.514648492533108,0.45871443545053364,0.249779405240912,0.5078783839434726,0.4518619757015077,0.24919071735759787,0.3,6084,0.9957446808510638,0.4470742932281394,0.9963369963369964,0.44680851063829785,1.000594846748693,"[{""method"": ""raw"", ""brier"": 0.24925477429951043, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.24802360564877254, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.246858679309026, ""selected"": true}]"
SHORT,60,position_plus_topology,hold,2,SOLUSDT,isotonic,109677,6025,6110,0.49872056985417645,0.4799967136806075,0.25050446008209437,0.49264463409717085,0.4667627594127473,0.250823681160105,0.3,6110,1.0,0.4705400981996727,1.0,0.4705400981996727,1.0,"[{""method"": ""raw"", ""brier"": 0.24925477429951043, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.24802360564877254, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.246858679309026, ""selected"": true}]"
SHORT,60,position_plus_topology_compact_matrix,exit,2,ALL,isotonic,109677,18085,18330,0.546733797775019,0.504276948038366,0.24806419717947567,0.5383217182735306,0.47113467433355116,0.24609561031032753,0.4000000000000001,10185,0.5556464811783961,0.46990672557682867,0.587239263803681,0.44462629569012546,1.0568577030458,"[{""method"": ""raw"", ""brier"": 0.2502323901540804, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.24433044544168186, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.24327827253147163, ""selected"": true}]"
SHORT,60,position_plus_topology_compact_matrix,exit,2,BTCUSDT,isotonic,109677,6030,6110,0.5591173357308017,0.4862152904525623,0.24591168836426963,0.5509149146176836,0.45477405460753073,0.24262902946882914,0.4250000000000001,2551,0.4175122749590835,0.4649157193257546,0.46237816764132555,0.4198036006546645,1.107460056561544,"[{""method"": ""raw"", ""brier"": 0.2502323901540804, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.24433044544168186, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.24327827253147163, ""selected"": true}]"
SHORT,60,position_plus_topology_compact_matrix,exit,2,ETHUSDT,isotonic,109677,6030,6110,0.543043965389236,0.5155526156650396,0.2473961257080838,0.5405034489275253,0.48522597741854906,0.2476660744948944,0.4000000000000001,2749,0.44991816693944353,0.49108766824299743,0.48473967684021546,0.455810147299509,1.077395207527725,"[{""method"": ""raw"", ""brier"": 0.2502323901540804, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.24433044544168186, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.24327827253147163, ""selected"": true}]"
SHORT,60,position_plus_topology_compact_matrix,exit,2,SOLUSDT,isotonic,109677,6025,6110,0.5306310962451446,0.515389591420809,0.2508847774660736,0.5138634009495038,0.4717237964791347,0.24799172696725902,0.3,6110,1.0,0.4582651391162029,1.0,0.4582651391162029,1.0,"[{""method"": ""raw"", ""brier"": 0.2502323901540804, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.24433044544168186, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.24327827253147163, ""selected"": true}]"
SHORT,60,position_plus_topology_compact_matrix,hold,2,ALL,isotonic,109677,18085,18330,0.5396241730626307,0.4882347563072505,0.24934709189778084,0.5375485839322084,0.47928988721316673,0.24745716801447765,0.3,18259,0.996126568466994,0.45254395092830935,0.9997580157289776,0.4509001636661211,1.0036455681204972,"[{""method"": ""raw"", ""brier"": 0.2485452573134685, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.2476315582794231, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.24654623069216203, ""selected"": true}]"
SHORT,60,position_plus_topology_compact_matrix,hold,2,BTCUSDT,isotonic,109677,6030,6110,0.5443090334531983,0.48857041577249827,0.24834041992167516,0.5499072681704261,0.47972367467602683,0.24476787675423428,0.3,6064,0.9924713584288052,0.4383245382585752,0.9992481203007518,0.4353518821603928,1.0068281687067273,"[{""method"": ""raw"", ""brier"": 0.2485452573134685, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.2476315582794231, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.24654623069216203, ""selected"": true}]"
SHORT,60,position_plus_topology_compact_matrix,hold,2,ETHUSDT,isotonic,109677,6030,6110,0.5518196891865531,0.4974578011253187,0.24843411979884739,0.5507049114593493,0.4868846149073876,0.24609315604180645,0.35000000000000003,6084,0.9957446808510638,0.44871794871794873,1.0,0.44680851063829785,1.0042735042735043,"[{""method"": ""raw"", ""brier"": 0.2485452573134685, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.2476315582794231, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.24654623069216203, ""selected"": true}]"
SHORT,60,position_plus_topology_compact_matrix,hold,2,SOLUSDT,isotonic,109677,6025,6110,0.5166699012163161,0.4823981698627783,0.25126673597282007,0.5054015724749681,0.4729651616874028,0.25151047124739206,0.3,6110,1.0,0.4705400981996727,1.0,0.4705400981996727,1.0,"[{""method"": ""raw"", ""brier"": 0.2485452573134685, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.2476315582794231, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.24654623069216203, ""selected"": true}]"
SHORT,60,position_plus_topology,exit,3,ALL,isotonic,128007,18085,18330,0.560526272904909,0.4581627353154877,0.24735160151821498,0.5558373830252697,0.4484347523924862,0.2407955028224063,0.35000000000000003,15826,0.8633933442444081,0.4310628080374068,0.906578073089701,0.4105291871249318,1.0500174446944408,"[{""method"": ""raw"", ""brier"": 0.2485264163189415, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.24419644327816115, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.24269716140774372, ""selected"": true}]"
SHORT,60,position_plus_topology,exit,3,BTCUSDT,isotonic,128007,6030,6110,0.5851007798184685,0.4458388102110342,0.24421317394576042,0.5773740145736567,0.43390348707858956,0.23243766403361082,0.4000000000000001,2867,0.46923076923076923,0.4314614579700035,0.5320430107526881,0.38052373158756136,1.133862154063106,"[{""method"": ""raw"", ""brier"": 0.2485264163189415, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.24419644327816115, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.24269716140774372, ""selected"": true}]"
SHORT,60,position_plus_topology,exit,3,ETHUSDT,isotonic,128007,6030,6110,0.556836060898561,0.479622867916636,0.24670468239201,0.5515693554756055,0.465252446598945,0.24190389476381732,0.3,6081,0.995253682487725,0.42476566354218054,0.9972972972972973,0.4238952536824877,1.002053360711476,"[{""method"": ""raw"", ""brier"": 0.2485264163189415, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.24419644327816115, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.24269716140774372, ""selected"": true}]"
SHORT,60,position_plus_topology,exit,3,SOLUSDT,isotonic,128007,6025,6110,0.541623645320197,0.453834584619358,0.25113694821687443,0.5349414887794198,0.4461912112161996,0.24804494966979077,0.3,6110,1.0,0.42716857610474634,1.0,0.42716857610474634,1.0,"[{""method"": ""raw"", ""brier"": 0.2485264163189415, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.24419644327816115, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.24269716140774372, ""selected"": true}]"
SHORT,60,position_plus_topology,hold,3,ALL,isotonic,128007,18085,18330,0.5911340172273054,0.4988036382540878,0.2447999415523286,0.5810461262929617,0.4791496770128372,0.23934904174909594,0.3,17134,0.9347517730496454,0.43860161083226334,0.9659383033419023,0.42444080741953083,1.0333634352898955,"[{""method"": ""raw"", ""brier"": 0.2493236425574259, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.24650337864461666, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.24519686619303815, ""selected"": true}]"
SHORT,60,position_plus_topology,hold,3,BTCUSDT,isotonic,128007,6030,6110,0.6006495263870095,0.46801452793678955,0.24149172139443184,0.5952350694940562,0.4556988132077339,0.23263757239573837,0.47500000000000014,559,0.09148936170212765,0.49731663685152055,0.11511387163561076,0.395253682487725,1.2582213876450479,"[{""method"": ""raw"", ""brier"": 0.2493236425574259, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.24650337864461666, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.24519686619303815, ""selected"": true}]"
SHORT,60,position_plus_topology,hold,3,ETHUSDT,isotonic,128007,6030,6110,0.5867128626163108,0.4979754499677065,0.24464105393835464,0.5838146141215106,0.4868241191202176,0.2394437114286449,0.3,5636,0.9224222585924714,0.4423349893541519,0.9551724137931035,0.42716857610474634,1.0355045153079954,"[{""method"": ""raw"", ""brier"": 0.2493236425574259, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.24650337864461666, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.24519686619303815, ""selected"": true}]"
SHORT,60,position_plus_topology,hold,3,SOLUSDT,isotonic,128007,6025,6110,0.5801662334571204,0.5267354494558025,0.24826704932419938,0.5566723556411456,0.4921171150250054,0.2459658414229046,0.3,6102,0.9986906710310965,0.450671910848902,0.9981851179673321,0.4509001636661211,0.9994937841331366,"[{""method"": ""raw"", ""brier"": 0.2493236425574259, ""selected"": false}, {""method"": ""platt"", ""brier"": 0.24650337864461666, ""selected"": false}, {""method"": ""isotonic"", ""brier"": 0.24519686619303815, ""selected"": true}]"
