side,horizon_minutes,feature_group,head,fold,symbol,calibration_method,threshold,threshold_source,fallback,calibration_precision,calibration_coverage,calibration_alerts
SHORT,30,position_plus_topology,exit,1,BTCUSDT,isotonic,0.4000000000000001,symbol_specific,False,0.46967821782178215,0.2682157676348548,1616
SHORT,30,position_plus_topology,exit,1,ETHUSDT,isotonic,0.4250000000000001,symbol_specific,False,0.4572972972972973,0.3070539419087137,1850
SHORT,30,position_plus_topology,exit,1,SOLUSDT,isotonic,0.4500000000000001,symbol_specific,False,0.5051369863013698,0.09692946058091287,584
SHORT,30,position_plus_topology,hold,1,ALL,isotonic,0.325,global,False,0.453153704837722,0.9034578146611342,16330
SHORT,30,position_plus_topology,hold,1,BTCUSDT,isotonic,0.4000000000000001,symbol_specific,False,0.47581903276131043,0.5319502074688797,3205
SHORT,30,position_plus_topology,hold,1,ETHUSDT,isotonic,0.325,symbol_specific,False,0.45703125,0.8497925311203319,5120
SHORT,30,position_plus_topology,hold,1,SOLUSDT,isotonic,0.3,symbol_specific,False,0.4600665557404326,0.9975103734439834,6010
SHORT,30,position_plus_topology_compact_matrix,exit,1,ALL,isotonic,0.4000000000000001,global,False,0.45118449389806176,0.3082710926694329,5572
SHORT,30,position_plus_topology_compact_matrix,exit,1,BTCUSDT,isotonic,0.4500000000000001,symbol_specific,False,0.47275641025641024,0.10356846473029045,624
SHORT,30,position_plus_topology_compact_matrix,exit,1,ETHUSDT,isotonic,0.37500000000000006,symbol_specific,False,0.46446961894953653,0.32232365145228214,1942
SHORT,30,position_plus_topology_compact_matrix,exit,1,SOLUSDT,isotonic,0.37500000000000006,symbol_specific,False,0.45382585751978893,0.37742738589211616,2274
SHORT,30,position_plus_topology_compact_matrix,hold,1,ALL,isotonic,0.3,global,False,0.4505435751202994,0.9312863070539419,16833
SHORT,30,position_plus_topology_compact_matrix,hold,1,BTCUSDT,isotonic,0.4000000000000001,symbol_specific,False,0.46597713663581924,0.6097925311203319,3674
SHORT,30,position_plus_topology_compact_matrix,hold,1,ETHUSDT,isotonic,0.3,symbol_specific,False,0.4501108647450111,0.8982572614107884,5412
SHORT,30,position_plus_topology_compact_matrix,hold,1,SOLUSDT,isotonic,0.3,symbol_specific,False,0.4605153782211139,0.9983402489626556,6015
SHORT,30,position_plus_topology,exit,2,ALL,isotonic,0.37500000000000006,global,False,0.4543744120413923,0.23517699115044247,4252
SHORT,30,position_plus_topology,exit,2,BTCUSDT,isotonic,0.4000000000000001,symbol_specific,True,0.4322033898305085,0.11741293532338308,708
SHORT,30,position_plus_topology,exit,2,ETHUSDT,isotonic,0.37500000000000006,symbol_specific,False,0.4711111111111111,0.22406639004149378,1350
SHORT,30,position_plus_topology,exit,2,SOLUSDT,isotonic,0.37500000000000006,symbol_specific,False,0.4635017866258295,0.32514522821576763,1959
SHORT,30,position_plus_topology,hold,2,ALL,isotonic,0.4500000000000001,global,False,0.49834619625137816,0.05016592920353982,907
SHORT,30,position_plus_topology,hold,2,BTCUSDT,isotonic,0.4250000000000001,symbol_specific,False,0.45598591549295775,0.18839137645107795,1136
SHORT,30,position_plus_topology,hold,2,ETHUSDT,isotonic,0.4000000000000001,symbol_specific,False,0.4526967285587975,0.3754356846473029,2262
SHORT,30,position_plus_topology,hold,2,SOLUSDT,isotonic,0.4500000000000001,symbol_specific,False,0.4889380530973451,0.07502074688796681,452
SHORT,30,position_plus_topology_compact_matrix,exit,2,ALL,isotonic,0.37500000000000006,global,False,0.4778849351513136,0.16631637168141594,3007
SHORT,30,position_plus_topology_compact_matrix,exit,2,BTCUSDT,isotonic,0.37500000000000006,symbol_specific,False,0.45773524720893144,0.10398009950248756,627
SHORT,30,position_plus_topology_compact_matrix,exit,2,ETHUSDT,isotonic,0.37500000000000006,symbol_specific,False,0.49836779107725787,0.1525311203319502,919
SHORT,30,position_plus_topology_compact_matrix,exit,2,SOLUSDT,isotonic,0.37500000000000006,symbol_specific,False,0.4736481861738535,0.2424896265560166,1461
SHORT,30,position_plus_topology_compact_matrix,hold,2,ALL,isotonic,0.4000000000000001,global,False,0.4562753902073979,0.25868362831858405,4677
SHORT,30,position_plus_topology_compact_matrix,hold,2,BTCUSDT,isotonic,0.4000000000000001,symbol_specific,False,0.4508611955420466,0.16368159203980098,987
SHORT,30,position_plus_topology_compact_matrix,hold,2,ETHUSDT,isotonic,0.4000000000000001,symbol_specific,False,0.4784747847478475,0.26987551867219917,1626
SHORT,30,position_plus_topology_compact_matrix,hold,2,SOLUSDT,isotonic,0.47500000000000014,symbol_specific,False,0.5238095238095238,0.04531120331950207,273
SHORT,30,position_plus_topology,exit,3,ALL,isotonic,0.4250000000000001,global,False,0.4606263301915476,0.1819640387275242,3289
SHORT,30,position_plus_topology,exit,3,BTCUSDT,isotonic,0.4500000000000001,symbol_specific,False,0.45,0.04979253112033195,300
SHORT,30,position_plus_topology,exit,3,ETHUSDT,isotonic,0.4000000000000001,symbol_specific,False,0.4849624060150376,0.22074688796680497,1330
SHORT,30,position_plus_topology,exit,3,SOLUSDT,isotonic,0.4000000000000001,symbol_specific,False,0.4520758585340851,0.32381742738589214,1951
SHORT,30,position_plus_topology,hold,3,ALL,isotonic,0.4500000000000001,global,False,0.4954954954954955,0.030705394190871368,555
SHORT,30,position_plus_topology,hold,3,BTCUSDT,isotonic,0.4500000000000001,symbol_specific,False,0.5151515151515151,0.027385892116182572,165
SHORT,30,position_plus_topology,hold,3,ETHUSDT,isotonic,0.4000000000000001,symbol_specific,False,0.4603174603174603,0.3136929460580913,1890
SHORT,30,position_plus_topology,hold,3,SOLUSDT,isotonic,0.4250000000000001,symbol_specific,False,0.4631782945736434,0.42821576763485475,2580
SHORT,30,position_plus_topology_compact_matrix,exit,3,ALL,isotonic,0.4000000000000001,global,False,0.4621710526315789,0.20182572614107883,3648
SHORT,30,position_plus_topology_compact_matrix,exit,3,BTCUSDT,isotonic,0.4500000000000001,symbol_specific,False,0.47333333333333333,0.04979253112033195,300
SHORT,30,position_plus_topology_compact_matrix,exit,3,ETHUSDT,isotonic,0.4000000000000001,symbol_specific,False,0.49417040358744396,0.18506224066390042,1115
SHORT,30,position_plus_topology_compact_matrix,exit,3,SOLUSDT,isotonic,0.4000000000000001,symbol_specific,False,0.4677137870855148,0.28531120331950205,1719
SHORT,30,position_plus_topology_compact_matrix,hold,3,ALL,isotonic,0.4250000000000001,global,False,0.4557860262008734,0.2027109266943292,3664
SHORT,30,position_plus_topology_compact_matrix,hold,3,BTCUSDT,isotonic,0.4250000000000001,symbol_specific,True,0.421195652173913,0.12215767634854771,736
SHORT,30,position_plus_topology_compact_matrix,hold,3,ETHUSDT,isotonic,0.4250000000000001,symbol_specific,False,0.4668615984405458,0.17029045643153526,1026
SHORT,30,position_plus_topology_compact_matrix,hold,3,SOLUSDT,isotonic,0.4250000000000001,symbol_specific,False,0.46319663512092535,0.3156846473029046,1902
SHORT,60,position_plus_topology,exit,1,ALL,isotonic,0.4250000000000001,global,False,0.45301837270341205,0.5266795687033453,9525
SHORT,60,position_plus_topology,exit,1,BTCUSDT,isotonic,0.4500000000000001,symbol_specific,False,0.5529100529100529,0.0626865671641791,378
SHORT,60,position_plus_topology,exit,1,ETHUSDT,isotonic,0.4250000000000001,symbol_specific,False,0.4518348623853211,0.5061359867330016,3052
SHORT,60,position_plus_topology,exit,1,SOLUSDT,isotonic,0.3,symbol_specific,False,0.4597510373443983,1.0,6025
SHORT,60,position_plus_topology,hold,1,ALL,isotonic,0.3,global,False,0.498544437467892,0.968703345313796,17519
SHORT,60,position_plus_topology,hold,1,BTCUSDT,isotonic,0.3,symbol_specific,False,0.49471495408074856,0.9570480928689884,5771
SHORT,60,position_plus_topology,hold,1,ETHUSDT,isotonic,0.3,symbol_specific,False,0.5049573838928509,0.9533996683250414,5749
SHORT,60,position_plus_topology,hold,1,SOLUSDT,isotonic,0.325,symbol_specific,False,0.49807402445151566,0.9910373443983402,5971
SHORT,60,position_plus_topology_compact_matrix,exit,1,ALL,isotonic,0.4500000000000001,global,False,0.4585206375153249,0.2706110035941388,4894
SHORT,60,position_plus_topology_compact_matrix,exit,1,BTCUSDT,isotonic,0.47500000000000014,symbol_specific,True,0.75,0.009950248756218905,60
SHORT,60,position_plus_topology_compact_matrix,exit,1,ETHUSDT,isotonic,0.4500000000000001,symbol_specific,False,0.4630225080385852,0.25787728026533996,1555
SHORT,60,position_plus_topology_compact_matrix,exit,1,SOLUSDT,isotonic,0.3,symbol_specific,False,0.4597510373443983,1.0,6025
SHORT,60,position_plus_topology_compact_matrix,hold,1,ALL,isotonic,0.3,global,False,0.49474635634391595,0.9788222283660493,17702
SHORT,60,position_plus_topology_compact_matrix,hold,1,BTCUSDT,isotonic,0.3,symbol_specific,False,0.4870580274065302,0.9802653399668325,5911
SHORT,60,position_plus_topology_compact_matrix,hold,1,ETHUSDT,isotonic,0.3,symbol_specific,False,0.5019941043870296,0.9563847429519071,5767
SHORT,60,position_plus_topology_compact_matrix,hold,1,SOLUSDT,isotonic,0.3,symbol_specific,False,0.4953519256308101,0.9998340248962656,6024
SHORT,60,position_plus_topology,exit,2,ALL,isotonic,0.4250000000000001,global,False,0.460786467486819,0.503400608238872,9104
SHORT,60,position_plus_topology,exit,2,BTCUSDT,isotonic,0.4500000000000001,symbol_specific,False,0.47766323024054985,0.14477611940298507,873
SHORT,60,position_plus_topology,exit,2,ETHUSDT,isotonic,0.4250000000000001,symbol_specific,False,0.4690514469453376,0.41260364842454395,2488
SHORT,60,position_plus_topology,exit,2,SOLUSDT,isotonic,0.3,symbol_specific,False,0.46224066390041496,1.0,6025
SHORT,60,position_plus_topology,hold,2,ALL,isotonic,0.3,global,False,0.47546917636576264,0.9929223113077136,17957
SHORT,60,position_plus_topology,hold,2,BTCUSDT,isotonic,0.3,symbol_specific,False,0.46592816381336016,0.9880597014925373,5958
SHORT,60,position_plus_topology,hold,2,ETHUSDT,isotonic,0.3,symbol_specific,False,0.48744559758955475,0.9907131011608623,5974
SHORT,60,position_plus_topology,hold,2,SOLUSDT,isotonic,0.3,symbol_specific,False,0.4730290456431535,1.0,6025
SHORT,60,position_plus_topology_compact_matrix,exit,2,ALL,isotonic,0.4000000000000001,global,False,0.46122614697523345,0.5447608515344208,9852
SHORT,60,position_plus_topology_compact_matrix,exit,2,BTCUSDT,isotonic,0.4250000000000001,symbol_specific,True,0.43393889347646575,0.40165837479270317,2422
SHORT,60,position_plus_topology_compact_matrix,exit,2,ETHUSDT,isotonic,0.4000000000000001,symbol_specific,False,0.47323735695828717,0.44925373134328356,2709
SHORT,60,position_plus_topology_compact_matrix,exit,2,SOLUSDT,isotonic,0.3,symbol_specific,False,0.46224066390041496,1.0,6025
SHORT,60,position_plus_topology_compact_matrix,hold,2,ALL,isotonic,0.3,global,False,0.47415755287847666,0.9960188001105889,18013
SHORT,60,position_plus_topology_compact_matrix,hold,2,BTCUSDT,isotonic,0.3,symbol_specific,False,0.4630681818181818,0.9923714759535655,5984
SHORT,60,position_plus_topology_compact_matrix,hold,2,ETHUSDT,isotonic,0.35000000000000003,symbol_specific,False,0.4866666666666667,0.9950248756218906,6000
SHORT,60,position_plus_topology_compact_matrix,hold,2,SOLUSDT,isotonic,0.3,symbol_specific,False,0.4730290456431535,1.0,6025
SHORT,60,position_plus_topology,exit,3,ALL,isotonic,0.35000000000000003,global,False,0.4512575837898333,0.9387337572573956,16977
SHORT,60,position_plus_topology,exit,3,BTCUSDT,isotonic,0.4000000000000001,symbol_specific,False,0.4604409857328145,0.6393034825870647,3855
SHORT,60,position_plus_topology,exit,3,ETHUSDT,isotonic,0.3,symbol_specific,False,0.45514950166112955,0.9983416252072969,6020
SHORT,60,position_plus_topology,exit,3,SOLUSDT,isotonic,0.3,symbol_specific,False,0.4597510373443983,1.0,6025
SHORT,60,position_plus_topology,hold,3,ALL,isotonic,0.3,global,False,0.45565749235474007,0.9763892728780758,17658
SHORT,60,position_plus_topology,hold,3,BTCUSDT,isotonic,0.47500000000000014,symbol_specific,False,0.4970622796709753,0.14112769485903814,851
SHORT,60,position_plus_topology,hold,3,ETHUSDT,isotonic,0.3,symbol_specific,False,0.45257591265779595,0.972139303482587,5862
SHORT,60,position_plus_topology,hold,3,SOLUSDT,isotonic,0.3,symbol_specific,False,0.4688279301745636,0.9983402489626556,6015
SHORT,60,position_plus_topology_compact_matrix,exit,3,ALL,isotonic,0.37500000000000006,global,False,0.4539151225343694,0.9250760298589992,16730
SHORT,60,position_plus_topology_compact_matrix,exit,3,BTCUSDT,isotonic,0.4000000000000001,symbol_specific,False,0.46316594443028297,0.6505804311774461,3923
SHORT,60,position_plus_topology_compact_matrix,exit,3,ETHUSDT,isotonic,0.3,symbol_specific,False,0.4614453665283541,0.9592039800995025,5784
SHORT,60,position_plus_topology_compact_matrix,exit,3,SOLUSDT,isotonic,0.3,symbol_specific,False,0.45930232558139533,0.9991701244813278,6020
SHORT,60,position_plus_topology_compact_matrix,hold,3,ALL,isotonic,0.3,global,False,0.45592481458415896,0.9766657450926182,17663
SHORT,60,position_plus_topology_compact_matrix,hold,3,BTCUSDT,isotonic,0.4000000000000001,symbol_specific,False,0.45167173252279635,0.818407960199005,4935
SHORT,60,position_plus_topology_compact_matrix,hold,3,ETHUSDT,isotonic,0.37500000000000006,symbol_specific,False,0.4561283714578354,0.9714759535655058,5858
SHORT,60,position_plus_topology_compact_matrix,hold,3,SOLUSDT,isotonic,0.3,symbol_specific,False,0.4683860232945091,0.9975103734439834,6010
